timeNode1,bufferSizeNode1,timeNode2,bufferSizeNode2,timeNode3,bufferSizeNode3,timeNode4,bufferSizeNode4,timeNode0,bufferSizeNode0,timeNode6,bufferSizeNode6,timeNode7,bufferSizeNode7
222.337792851908,0,281.399428079972,2,450.76644171718,0,956.848696324571,0,191.586416773298,6,177.944798609578,26,176.944698609578,30
222.764832780352,1,282.333136500432,3,451.76644171718,1,958.369467401971,1,191.681601824079,7,178.885632131967,25,177.586516773298,31
223.337792851908,0,282.373786099225,2,451.76644171718,0,958.369467401971,0,192.586416773298,6,178.944798609578,26,177.944698609578,30
225.379182930794,1,283.333136500432,3,455.795875953563,1,960.922030281649,1,192.681601824079,7,179.885632131967,25,178.586516773298,31
225.379182930794,0,283.373786099225,2,455.795875953563,0,960.922030281649,0,193.586416773298,6,179.944798609578,26,178.944698609578,30
225.547197660568,1,284.248915906504,3,456.307019656208,1,970.638033063282,1,193.681601824079,7,180.885632131967,25,179.586516773298,31
226.379182930794,0,284.333136500432,4,456.795875953563,0,970.638033063282,0,194.586416773298,6,180.944798609578,26,179.944698609578,30
227.715545762844,1,284.373786099225,3,459.035308230045,1,976.208606745614,1,194.681601824079,7,181.627861388538,27,180.402612201049,31
227.715545762844,0,285.373786099225,2,459.035308230045,0,976.208606745614,0,195.586416773298,6,181.885632131967,26,180.586516773298,32
227.952607390227,1,285.882376639054,3,459.870967608044,1,978.804875370017,1,195.681601824079,7,181.944798609578,27,180.944698609578,31
227.975108523759,2,286.373786099225,2,460.035308230045,0,978.804875370017,0,196.586416773298,6,182.885632131967,26,181.586516773298,32
228.715545762844,1,286.882376639054,3,461.350476974284,1,980.740862706222,1,196.681601824079,7,182.944798609578,27,181.944698609578,31
229.715545762844,0,287.373786099225,2,461.350476974284,0,980.740862706222,0,197.586416773298,6,183.885632131967,26,182.586516773298,32
230.974102749465,1,288.254458090719,3,461.635309636618,1,987.423704792836,1,197.681601824079,7,183.944798609578,27,182.944698609578,31
230.974102749465,0,288.373786099225,2,462.350476974284,0,987.423704792836,0,198.586416773298,6,184.885632131967,26,183.586516773298,32
231.974102749465,1,289.254458090719,3,464.871183156833,1,987.968864110944,1,198.681601824079,7,184.944798609578,27,183.944698609578,31
231.974102749465,0,289.373786099225,2,464.871183156833,0,988.423704792836,0,199.586416773298,6,185.885632131967,26,184.586516773298,32
232.974102749465,1,290.208206424778,3,467.938378604794,1,998.062182910581,1,199.681601824079,7,185.944798609578,27,184.944698609578,31
232.974102749465,0,290.254458090719,4,467.938378604794,0,998.062182910581,0,200.586416773298,6,186.439736667393,28,185.586516773298,32
233.974102749465,1,290.373786099225,3,468.885596058007,1,,,200.681601824079,7,186.885632131967,27,185.944698609578,31
233.974102749465,0,290.556294780146,4,468.938378604794,0,,,201.586416773298,6,186.944798609578,28,186.586516773298,32
234.974102749465,1,291.373786099225,3,469.605395296671,1,,,201.681601824079,7,187.885632131967,27,186.697829787368,33
234.974102749465,0,292.373786099225,2,469.938378604794,0,,,202.586416773298,6,187.944798609578,28,186.944698609578,32
235.974102749465,1,293.373786099225,1,470.604672986274,1,,,202.681601824079,7,188.885632131967,27,187.586516773298,33
235.974102749465,0,294.373786099225,0,470.938378604794,0,,,203.586416773298,6,188.944798609578,28,187.944698609578,32
238.038972204788,1,296.243987307849,1,474.164713314398,1,,,203.681601824079,7,189.885632131967,27,188.586516773298,33
238.038972204788,0,296.243987307849,0,474.164713314398,0,,,204.586416773298,6,189.944798609578,28,188.882969856238,34
241.291115509396,1,299.011039218352,1,478.45980734622,1,,,204.681601824079,7,190.659179030347,29,188.944698609578,33
241.291115509396,0,299.011039218352,0,478.45980734622,0,,,205.586416773298,6,190.885632131967,28,189.053986948028,34
242.291115509396,1,300.914288970875,1,483.560305485448,1,,,205.681601824079,7,190.944798609578,29,189.586516773298,35
242.291115509396,0,300.914288970875,0,483.560305485448,0,,,206.544723387446,8,191.885632131967,28,189.944698609578,34
243.291115509396,1,303.958453539561,1,483.788495732926,1,,,206.586416773298,7,191.944798609578,29,190.586516773298,35
243.291115509396,0,303.958453539561,0,484.178260449153,2,,,206.681601824079,8,192.885632131967,28,190.944698609578,34
244.291115509396,1,304.062789632612,1,484.560305485448,1,,,207.586416773298,7,192.944798609578,29,191.586516773298,35
244.291115509396,0,304.958453539561,0,485.560305485448,0,,,207.681601824079,8,193.885632131967,28,191.944698609578,34
244.585464024902,1,305.000260185156,1,487.257856868074,1,,,208.586416773298,7,193.944798609578,29,192.586516773298,35
245.291115509396,0,305.364546690348,2,487.257856868074,0,,,208.681601824079,8,194.885632131967,28,192.944698609578,34
245.291115509396,1,305.958453539561,1,488.257856868074,1,,,209.586416773298,7,194.944798609578,29,193.586516773298,35
246.291115509396,0,306.528284694228,2,488.257856868074,0,,,209.681601824079,8,195.885632131967,28,193.944698609578,34
246.480325464818,1,306.958453539561,1,490.827911780252,1,,,210.586416773298,7,195.938427073646,29,194.349033874934,35
246.655358638265,2,307.292985160574,2,490.827911780252,0,,,210.681601824079,8,195.944798609578,30,194.586516773298,36
247.291115509396,1,307.958453539561,1,491.830584978355,1,,,211.586416773298,7,196.885632131967,29,194.944698609578,35
247.480325464818,2,308.958453539561,0,491.830584978355,0,,,211.681601824079,8,196.944798609578,30,195.586516773298,36
247.922887163982,3,317.196101131603,1,501.543410282401,1,,,212.586416773298,7,197.446256639763,31,195.944698609578,35
248.291115509396,2,317.196101131603,0,501.543410282401,0,,,212.681601824079,8,197.885632131967,30,196.586516773298,36
248.480325464818,3,319.032203967721,1,503.169264634844,1,,,213.586416773298,7,197.944798609578,31,196.639898294725,37
249.291115509396,2,319.032203967721,0,503.169264634844,0,,,213.992737871614,8,198.885632131967,30,196.944698609578,36
249.480325464818,3,319.064917600686,1,504.169264634844,1,,,214.586416773298,7,198.944798609578,31,197.586516773298,37
250.291115509396,2,320.032203967721,0,504.169264634844,0,,,214.992737871614,8,199.885632131967,30,197.944698609578,36
250.480325464818,3,320.058942811399,1,505.169264634844,1,,,215.586416773298,7,199.944798609578,31,198.586516773298,37
251.291115509396,2,320.66279087505,2,505.169264634844,0,,,215.743387312833,8,200.885632131967,30,198.944698609578,36
251.480325464818,3,321.032203967721,1,507.854629126414,1,,,215.992737871614,9,200.944798609578,31,199.586516773298,37
252.291115509396,2,322.032203967721,0,507.854629126414,0,,,216.404305860906,10,201.296640937494,32,199.944698609578,36
252.480325464818,3,322.209301850221,1,518.541737578501,1,,,216.586416773298,9,201.885632131967,31,200.586516773298,37
253.291115509396,2,323.032203967721,0,518.541737578501,0,,,217.558060732296,10,201.944798609578,32,200.944698609578,36
253.480325464818,3,325.254524913765,1,520.318238326221,1,,,217.586416773298,9,202.885632131967,31,201.586516773298,37
254.291115509396,2,325.254524913765,0,520.318238326221,0,,,218.586416773298,8,202.944798609578,32,201.944698609578,36
254.712021769494,3,328.557040312511,1,521.74660530482,1,,,218.620369947884,9,203.885632131967,31,202.586516773298,37
255.291115509396,2,328.557040312511,0,521.74660530482,0,,,219.586416773298,8,203.944798609578,32,202.944698609578,36
256.291115509396,1,329.557040312511,1,524.658088236311,1,,,219.620369947884,9,204.267008429113,33,203.586516773298,37
256.562587858072,2,329.557040312511,0,524.658088236311,0,,,220.586416773298,8,204.885632131967,32,203.944698609578,36
257.291115509396,1,330.557040312511,1,528.044811157939,1,,,220.620369947884,9,204.944798609578,33,204.586516773298,37
257.562587858072,2,330.557040312511,0,528.044811157939,0,,,221.586416773298,8,205.885632131967,32,204.844386184359,38
258.291115509396,1,335.119580277339,1,531.230698726732,1,,,222.337892851908,9,205.944798609578,33,204.944698609578,37
258.562587858072,2,335.119580277339,0,531.230698726732,0,,,222.586416773298,8,206.885632131967,32,205.586516773298,38
259.291115509396,1,335.324866159366,1,535.700705740132,1,,,223.337892851908,9,206.944798609578,33,205.944698609578,37
259.562587858072,2,336.119580277339,0,535.700705740132,0,,,223.586416773298,8,207.885632131967,32,206.586516773298,38
260.291115509396,1,336.119580277339,1,540.560760195442,1,,,223.953423138953,9,207.944798609578,33,206.944698609578,37
261.083981476726,2,336.15923936553,2,540.560760195442,0,,,224.122357066713,10,208.885632131967,32,207.586516773298,38
261.291115509396,1,337.119580277339,1,544.036086041789,1,,,224.337892851908,11,208.944798609578,33,207.944698609578,37
262.291115509396,0,338.119580277339,0,544.036086041789,0,,,224.480733988277,12,209.885632131967,32,208.011699272972,38
262.366177900831,1,338.923431218789,1,549.156106754384,1,,,224.586416773298,11,209.944798609578,33,208.586516773298,39
263.291115509396,0,339.119580277339,0,549.156106754384,0,,,225.586416773298,10,210.885632131967,32,208.944698609578,38
263.366177900831,1,340.578322000842,1,551.697204024648,1,,,226.379282930794,11,210.944798609578,33,209.586516773298,39
264.291115509396,0,340.578322000842,0,551.697204024648,0,,,226.586416773298,10,211.885632131967,32,209.944698609578,38
265.071427857494,1,341.578322000842,1,552.487260815581,1,,,227.379282930794,11,211.944798609578,33,210.586516773298,39
265.291115509396,0,341.578322000842,0,552.697204024648,0,,,227.586416773298,10,212.885632131967,32,210.944698609578,38
265.843130014437,1,342.037577767613,1,552.697204024648,1,,,228.586416773298,9,212.944798609578,33,211.586516773298,39
266.201576173693,2,342.578322000842,0,553.697204024648,0,,,228.715645762844,10,213.885632131967,32,211.944698609578,38
266.291115509396,1,342.578322000842,1,553.983902727673,1,,,229.586416773298,9,213.944798609578,33,212.586516773298,39
267.291115509396,0,343.578322000842,0,554.697204024648,0,,,229.715645762844,10,214.885632131967,32,212.944698609578,38
269.528320742044,1,345.774350183749,1,563.43754849983,1,,,230.586416773298,9,214.944798609578,33,213.586516773298,39
269.528320742044,0,345.774350183749,0,563.43754849983,0,,,230.715645762844,10,215.885632131967,32,213.944698609578,38
271.39775322156,1,348.910977536622,1,565.824054767013,1,,,231.586416773298,9,215.944798609578,33,214.586516773298,39
271.39775322156,0,348.910977536622,0,565.824054767013,0,,,231.974202749465,10,216.863419079529,34,214.944698609578,38
272.392056871245,1,349.416969397421,1,565.923594931543,1,,,232.586416773298,9,216.885632131967,33,215.586516773298,39
272.39775322156,0,349.910977536622,0,566.824054767013,0,,,232.974202749465,10,216.944798609578,34,215.944698609578,38
273.149961492571,1,350.738493726878,1,575.157257117917,1,,,233.586416773298,9,217.885632131967,33,216.586516773298,39
273.39775322156,0,350.910977536622,0,575.157257117917,0,,,233.974202749465,10,217.944798609578,34,216.944698609578,38
273.569679738338,1,352.021162132028,1,576.510879071603,1,,,234.586416773298,9,218.885632131967,33,217.586516773298,39
274.34372585681,2,352.021162132028,0,576.510879071603,0,,,234.974202749465,10,218.944798609578,34,217.944698609578,38
274.39775322156,1,352.922533629919,1,579.169536242694,1,,,235.586416773298,9,219.885632131967,33,218.141243358488,39
275.373886099225,2,353.021162132028,0,579.169536242694,0,,,235.974202749465,10,219.944798609578,34,218.586516773298,40
275.39775322156,1,355.119810582383,1,580.205479171299,1,,,236.586416773298,9,220.885632131967,33,218.944698609578,39
276.373886099225,2,355.119810582383,0,580.205479171299,0,,,236.974202749465,10,220.944798609578,34,219.586516773298,40
276.39775322156,1,355.511966123328,1,581.969578109348,1,,,237.586416773298,9,221.885632131967,33,219.944698609578,39
277.373886099225,2,356.119810582383,0,581.969578109348,0,,,238.586416773298,8,221.944798609578,34,220.586516773298,40
277.39775322156,1,356.511966123328,1,585.452190000934,1,,,239.039072204788,9,222.885632131967,33,220.944698609578,39
278.373886099225,2,357.119810582383,0,585.452190000934,0,,,239.586416773298,8,222.944798609578,34,221.586516773298,40
278.39775322156,1,359.914810741576,1,586.85506963182,1,,,240.586416773298,7,223.885632131967,33,221.944698609578,39
279.373886099225,2,359.914810741576,0,586.85506963182,0,,,241.586416773298,6,223.944798609578,34,222.586516773298,40
279.39775322156,1,361.140801204788,1,589.341689233266,1,,,242.291215509396,7,224.885632131967,33,222.944698609578,39
280.373886099225,2,361.140801204788,0,589.341689233266,0,,,242.586416773298,6,224.944798609578,34,223.586516773298,40
280.39775322156,1,362.024626060717,1,598.246362607723,1,,,243.291215509396,7,225.885632131967,33,223.944698609578,39
281.373886099225,2,362.140801204788,0,598.246362607723,0,,,243.586416773298,6,225.944798609578,34,224.586516773298,40
281.39775322156,1,362.258064778939,1,598.584033392108,1,,,244.291215509396,7,226.873351557159,35,224.944698609578,39
282.373886099225,2,362.538312653233,2,599.246362607723,0,,,244.586416773298,6,226.885632131967,34,225.586516773298,40
282.39775322156,1,363.140801204788,1,606.228727745667,1,,,244.7299681823,7,226.944798609578,35,225.944698609578,39
283.373886099225,2,364.140801204788,0,606.228727745667,0,,,245.291215509396,8,227.885632131967,34,226.374838865122,40
283.39775322156,1,365.157760018124,1,607.640961305459,1,,,245.586416773298,7,227.944798609578,35,226.586516773298,41
284.373886099225,2,365.157760018124,0,607.640961305459,0,,,245.845664222804,8,228.885632131967,34,226.944698609578,40
284.39775322156,1,366.331039264406,1,610.056469611569,1,,,246.291215509396,9,228.944798609578,35,227.586516773298,41
285.373886099225,2,366.331039264406,0,610.056469611569,0,,,246.586416773298,8,229.885632131967,34,227.944698609578,40
285.39775322156,1,368.021812838628,1,613.121924110506,1,,,247.291215509396,9,229.944798609578,35,228.586516773298,41
286.373886099225,2,368.021812838628,0,613.121924110506,0,,,247.586416773298,8,230.885632131967,34,228.944698609578,40
286.39775322156,1,369.021812838628,1,613.698357476733,1,,,248.291215509396,9,230.944798609578,35,229.099124505845,41
287.373886099225,2,369.021812838628,0,614.121924110506,0,,,248.586416773298,8,231.885632131967,34,229.586516773298,42
287.39775322156,1,370.021812838628,1,614.813654703999,1,,,248.958650942696,9,231.944798609578,35,229.944698609578,41
288.015057697832,2,370.021812838628,0,615.121924110506,0,,,249.291215509396,10,232.885632131967,34,230.586516773298,42
288.373886099225,3,371.021812838628,1,616.489991423057,1,,,249.586416773298,9,232.944798609578,35,230.944698609578,41
288.39775322156,2,371.021812838628,0,616.489991423057,0,,,250.291215509396,10,233.275022576221,36,231.586516773298,42
289.373886099225,3,372.021812838628,1,623.191371232955,1,,,250.586416773298,9,233.885632131967,35,231.944698609578,41
289.39775322156,2,372.021812838628,0,623.191371232955,0,,,251.291215509396,10,233.944798609578,36,232.586516773298,42
290.373886099225,3,373.49771337979,1,623.459252892412,1,,,251.586416773298,9,234.885632131967,35,232.944698609578,41
290.39775322156,2,373.49771337979,0,624.191371232955,0,,,252.291215509396,10,234.944798609578,36,233.586516773298,42
291.373886099225,3,374.49771337979,1,624.191371232955,1,,,252.586416773298,9,235.506286678816,37,233.944698609578,41
291.39775322156,2,374.49771337979,0,625.191371232955,0,,,253.291215509396,10,235.885632131967,36,234.586516773298,42
291.92493630221,3,378.600546783054,1,626.440112349396,1,,,253.586416773298,9,235.944798609578,37,234.944698609578,41
292.373886099225,4,378.600546783054,0,626.440112349396,0,,,254.291215509396,10,236.885632131967,36,235.586516773298,42
292.39775322156,3,380.217164968904,1,627.926979988935,1,,,254.586416773298,9,236.944798609578,37,235.944698609578,41
293.373886099225,4,380.217164968904,0,627.926979988935,0,,,255.052634959413,10,237.885632131967,36,236.586516773298,42
293.39775322156,3,382.943375440383,1,630.136966294145,1,,,255.291215509396,11,237.944798609578,37,236.944698609578,41
294.373886099225,4,382.943375440383,0,630.136966294145,0,,,255.31104948839,12,238.885632131967,36,237.586516773298,42
294.39775322156,3,387.962223364679,1,632.54135741566,1,,,255.586416773298,11,238.944798609578,37,237.944698609578,41
295.181089961798,4,387.962223364679,0,632.54135741566,0,,,256.291215509396,12,239.885632131967,36,238.586516773298,42
295.373886099225,5,394.277568857606,1,638.5138071332,1,,,256.586416773298,11,239.944798609578,37,238.944698609578,41
295.39775322156,4,394.277568857606,0,638.5138071332,0,,,257.291215509396,12,240.885632131967,36,239.586516773298,42
296.39775322156,3,399.237980326306,1,639.5138071332,1,,,257.586416773298,11,240.944798609578,37,239.944698609578,41
297.244087307849,4,399.237980326306,0,639.5138071332,0,,,258.291215509396,12,241.885632131967,36,240.586516773298,42
297.39775322156,3,402.304862672945,1,640.541363231838,1,,,258.586416773298,11,241.944798609578,37,240.944698609578,41
298.39775322156,2,402.304862672945,0,640.541363231838,0,,,259.291215509396,12,242.885632131967,36,241.586516773298,42
299.02668896728,3,403.304862672945,1,641.83692451125,1,,,259.586416773298,11,242.944798609578,37,241.944698609578,41
299.39775322156,2,403.304862672945,0,641.83692451125,0,,,259.615667671793,12,243.885632131967,36,242.586516773298,42
300.011139218352,3,405.752035362185,1,649.092058970595,1,,,260.291215509396,13,243.944798609578,37,242.944698609578,41
300.39775322156,2,405.752035362185,0,649.092058970595,0,,,260.586416773298,12,244.885632131967,36,243.586516773298,42
301.39775322156,1,409.606787641806,1,655.651874376019,1,,,261.170506696642,13,244.944798609578,37,243.944698609578,41
301.914388970875,2,409.606787641806,0,655.651874376019,0,,,261.291215509396,14,245.885632131967,36,244.586516773298,42
302.196339064251,3,412.180384956952,1,656.364389104272,1,,,261.586416773298,13,245.944798609578,37,244.944698609578,41
302.39775322156,2,412.180384956952,0,656.651874376019,0,,,262.291215509396,14,246.885632131967,36,245.586516773298,42
303.39775322156,1,413.180384956952,1,656.91176587218,1,,,262.586416773298,13,246.944798609578,37,245.944698609578,41
304.39775322156,0,413.180384956952,0,657.651874376019,0,,,263.291215509396,14,247.885632131967,36,246.586516773298,42
304.958553539561,1,415.434371668748,1,658.708367562468,1,,,263.586416773298,13,247.944798609578,37,246.944698609578,41
305.39775322156,0,415.434371668748,0,658.708367562468,0,,,264.291215509396,14,248.885632131967,36,247.586516773298,42
305.958553539561,1,418.874089061053,1,659.294344977043,1,,,264.586416773298,13,248.944798609578,37,247.648927465364,43
306.39775322156,0,418.874089061053,0,659.708367562468,0,,,265.291215509396,14,249.885632131967,36,247.944698609578,42
306.958553539561,1,421.173045649932,1,664.407344595791,1,,,265.586416773298,13,249.929345439328,37,248.586516773298,43
307.39775322156,0,421.173045649932,0,664.407344595791,0,,,266.291215509396,14,249.944798609578,38,248.944698609578,42
307.958553539561,1,429.646535916178,1,666.201640376284,1,,,266.586416773298,13,250.885632131967,37,249.586516773298,43
308.39775322156,0,429.646535916178,0,666.201640376284,0,,,266.853489172928,14,250.944798609578,38,249.944698609578,42
308.958553539561,1,429.806212548643,1,669.69132812044,1,,,267.291215509396,15,251.885632131967,37,250.586516773298,43
309.39775322156,0,430.646535916178,0,669.69132812044,0,,,267.586416773298,14,251.944798609578,38,250.944698609578,42
309.958553539561,1,431.911179038888,1,671.111853218747,1,,,268.291215509396,15,252.885632131967,37,251.586516773298,43
310.39775322156,0,431.911179038888,0,671.111853218747,0,,,268.586416773298,14,252.944798609578,38,251.944698609578,42
314.040929918436,1,434.182544906674,1,673.667439126984,1,,,269.586416773298,13,253.885632131967,37,252.586516773298,43
314.040929918436,0,434.182544906674,0,673.667439126984,0,,,270.528420742044,14,253.944798609578,38,252.944698609578,42
318.196201131603,1,436.832352803034,1,674.77797991214,1,,,270.586416773298,13,254.469165575951,39,253.586516773298,43
318.196201131603,0,436.832352803034,0,674.77797991214,0,,,271.586416773298,12,254.885632131967,38,253.944698609578,42
318.998451382922,1,439.058099500066,1,675.583692806268,1,,,272.39785322156,13,254.944798609578,39,254.586516773298,43
319.196201131603,0,439.058099500066,0,675.77797991214,0,,,272.586416773298,12,255.885632131967,38,254.944698609578,42
320.032303967721,1,441.084013911778,1,676.290658369932,1,,,273.39785322156,13,255.944798609578,39,255.586516773298,43
320.196201131603,0,441.084013911778,0,676.77797991214,0,,,273.586416773298,12,256.885632131967,38,255.944698609578,42
321.032303967721,1,442.084013911778,1,687.751997776807,1,,,274.39785322156,13,256.944798609578,39,256.586516773298,43
321.196201131603,0,442.084013911778,0,687.751997776807,0,,,274.586416773298,12,257.885632131967,38,256.944698609578,42
322.032303967721,1,443.303380896218,1,688.751997776807,1,,,275.39785322156,13,257.935164423639,39,257.586516773298,43
322.196201131603,0,443.303380896218,0,688.751997776807,0,,,275.586416773298,12,257.944798609578,40,257.944698609578,42
323.032303967721,1,444.303380896218,1,690.832421902158,1,,,276.39785322156,13,258.885632131967,39,258.586516773298,43
323.196201131603,0,444.303380896218,0,690.832421902158,0,,,276.586416773298,12,258.944798609578,40,258.944698609578,42
324.032303967721,1,445.846350750682,1,702.216305485096,1,,,277.39785322156,13,259.293504775351,41,259.586516773298,43
324.196201131603,0,445.846350750682,0,702.216305485096,0,,,277.586416773298,12,259.885632131967,40,259.944698609578,42
326.254624913765,1,447.662561845191,1,706.231989344702,1,,,278.39785322156,13,259.944798609578,41,260.586516773298,43
326.254624913765,0,447.662561845191,0,706.231989344702,0,,,278.586416773298,12,260.885632131967,40,260.944698609578,42
329.557140312511,1,448.457227743472,1,706.959002320741,1,,,279.39785322156,13,260.944798609578,41,261.586516773298,43
329.557140312511,0,448.662561845191,0,707.231989344702,0,,,279.586416773298,12,261.885632131967,40,261.944698609578,42
329.827269787295,1,450.76654171718,1,708.543889220169,1,,,280.39785322156,13,261.944798609578,41,262.071648907398,43
330.557140312511,0,450.76654171718,0,708.543889220169,0,,,280.586416773298,12,262.885632131967,40,262.586516773298,44
330.557140312511,1,451.76654171718,1,709.270913165285,1,,,281.39785322156,13,262.944798609578,41,262.944698609578,43
331.026887384476,2,451.76654171718,0,709.400053387414,2,,,281.586416773298,12,263.885632131967,40,263.586516773298,44
331.557140312511,1,452.76654171718,1,709.543889220169,1,,,282.39785322156,13,263.944798609578,41,263.944698609578,43
331.557140312511,2,452.76654171718,0,710.543889220169,0,,,282.586416773298,12,264.885632131967,40,264.586516773298,44
332.557140312511,1,456.795975953563,1,720.348286960205,1,,,283.39785322156,13,264.944798609578,41,264.944698609578,43
333.557140312511,0,456.795975953563,0,720.348286960205,0,,,283.543160842197,14,265.885632131967,40,265.586516773298,44
336.119680277339,1,457.795975953563,1,726.089206975188,1,,,283.586416773298,13,265.944798609578,41,265.944698609578,43
336.119680277339,0,457.795975953563,0,726.089206975188,0,,,284.39785322156,14,266.885632131967,40,266.586516773298,44
337.119680277339,1,459.179155066039,1,733.243852614135,1,,,284.586416773298,13,266.944798609578,41,266.944698609578,43
337.119680277339,0,459.179155066039,0,733.243852614135,0,,,285.39785322156,14,267.885632131967,40,267.586516773298,44
338.119680277339,1,459.686825485746,1,737.019911702937,1,,,285.411509814169,15,267.944798609578,41,267.944698609578,43
338.119680277339,0,460.035408230045,2,737.019911702937,0,,,285.586416773298,14,268.885632131967,40,268.586516773298,44
339.119680277339,1,460.179155066039,1,737.090853577409,1,,,286.39785322156,15,268.944798609578,41,268.944698609578,43
339.119680277339,0,461.035408230045,2,738.019911702937,0,,,286.586416773298,14,269.885632131967,40,269.586516773298,44
340.119680277339,1,461.179155066039,1,743.289343980491,1,,,287.39785322156,15,269.944798609578,41,269.944698609578,43
340.119680277339,0,461.262625629325,2,743.289343980491,0,,,287.586416773298,14,270.885632131967,40,270.586516773298,44
341.578422000842,1,462.179155066039,1,748.188110958431,1,,,288.39785322156,15,270.944798609578,41,270.944698609578,43
341.578422000842,0,462.350576974284,2,748.188110958431,0,,,288.586416773298,14,271.885632131967,40,271.586516773298,44
342.578422000842,1,463.179155066039,1,748.227687690962,1,,,289.39785322156,15,271.944798609578,41,271.944698609578,43
342.578422000842,0,463.350576974284,2,749.188110958431,0,,,289.586416773298,14,272.885632131967,40,272.057508744848,44
343.578422000842,1,464.179155066039,1,751.310653133578,1,,,290.218707672025,15,272.944798609578,41,272.586516773298,45
343.578422000842,0,465.179155066039,0,751.310653133578,0,,,290.39785322156,16,273.885632131967,40,272.944698609578,44
344.578422000842,1,465.744271654428,1,753.858878053724,1,,,290.586416773298,15,273.944798609578,41,273.586516773298,45
344.578422000842,0,465.871283156833,2,753.858878053724,0,,,291.39785322156,16,274.885632131967,40,273.944698609578,44
346.774450183749,1,466.179155066039,1,756.462772378077,1,,,291.586416773298,15,274.944798609578,41,274.586516773298,45
346.774450183749,0,467.179155066039,0,756.462772378077,0,,,292.39785322156,16,275.885632131967,40,274.596834358281,46
346.812365091554,1,468.661390509605,1,757.462772378077,1,,,292.586416773298,15,275.944798609578,41,274.944698609578,45
347.773672295765,2,468.661390509605,0,757.462772378077,0,,,293.39785322156,16,276.885632131967,40,275.586516773298,46
347.774450183749,1,468.938478604794,1,758.462772378077,1,,,293.586416773298,15,276.944798609578,41,275.944698609578,45
348.774450183749,0,469.661390509605,0,758.462772378077,0,,,294.39785322156,16,277.885632131967,40,276.586516773298,46
349.911077536622,1,469.938478604794,1,759.462772378077,1,,,294.586416773298,15,277.944798609578,41,276.944698609578,45
349.911077536622,0,470.661390509605,0,759.462772378077,0,,,295.39785322156,16,278.885632131967,40,277.586516773298,46
350.295071962022,1,470.938478604794,1,763.059950749944,1,,,295.586416773298,15,278.944798609578,41,277.605229290903,47
350.911077536622,0,471.050980447161,2,763.059950749944,0,,,296.39785322156,16,279.885632131967,40,277.944698609578,46
350.911077536622,1,471.502666667569,3,764.073035601315,1,,,296.586416773298,15,279.944798609578,41,278.586516773298,47
351.307365780512,2,471.661390509605,2,764.073035601315,0,,,297.028366293553,16,280.885632131967,40,278.944698609578,46
351.911077536622,1,471.938478604794,3,766.5352424832,1,,,297.39785322156,17,280.944798609578,41,279.586516773298,47
351.911077536622,2,472.661390509605,2,766.5352424832,0,,,297.586416773298,16,281.885632131967,40,279.944698609578,46
352.453587406547,3,473.661390509605,1,768.633005764939,1,,,298.39785322156,17,281.944798609578,41,280.586516773298,47
352.911077536622,2,474.661390509605,0,768.633005764939,0,,,298.586416773298,16,282.885632131967,40,280.944698609578,46
353.021262132028,3,475.164813314398,1,769.568804529421,1,,,299.39785322156,17,282.944798609578,41,281.586516773298,47
353.911077536622,2,475.661390509605,0,769.633005764939,0,,,299.586416773298,16,283.689169215319,42,281.944698609578,46
354.021262132028,3,476.897301210067,1,778.542170099407,1,,,300.39785322156,17,283.885632131967,41,282.586516773298,47
354.911077536622,2,476.897301210067,0,778.542170099407,0,,,300.586416773298,16,283.944798609578,42,282.944698609578,46
355.801290360852,3,479.45990734622,1,781.447213376704,1,,,301.39785322156,17,284.885632131967,41,283.586516773298,47
355.911077536622,2,479.45990734622,0,781.447213376704,0,,,301.586416773298,16,284.944798609578,42,283.944698609578,46
356.119910582383,3,484.409365178621,1,786.525514394125,1,,,302.39785322156,17,285.885632131967,41,284.586516773298,47
356.287128752687,4,484.409365178621,0,786.525514394125,0,,,302.586416773298,16,285.944798609578,42,284.944698609578,46
356.911077536622,3,484.560405485448,1,786.676339840635,1,,,303.39785322156,17,286.885632131967,41,285.586516773298,47
357.119910582383,4,485.409365178621,0,787.525514394125,0,,,303.586416773298,16,286.944798609578,42,285.944698609578,46
357.911077536622,3,485.560405485448,1,790.434936509647,1,,,304.39785322156,17,287.885632131967,41,286.586516773298,47
358.119910582383,4,486.409365178621,0,790.434936509647,0,,,304.586416773298,16,287.944798609578,42,286.944698609578,46
358.911077536622,3,486.560405485448,1,798.651702685676,1,,,305.39785322156,17,288.885632131967,41,287.586516773298,47
359.911077536622,2,487.409365178621,0,798.651702685676,0,,,305.586416773298,16,288.944798609578,42,287.944698609578,46
360.911077536622,1,487.784120046887,1,803.474201494476,1,,,306.39785322156,17,289.885632131967,41,288.586516773298,47
360.914910741576,2,488.257956868074,2,803.474201494476,0,,,306.586416773298,16,289.944798609578,42,288.944698609578,46
361.911077536622,1,488.409365178621,1,807.407617071775,1,,,307.39785322156,17,290.885632131967,41,289.586516773298,47
362.140901204788,2,489.257956868074,2,807.407617071775,0,,,307.586416773298,16,290.944798609578,42,289.944698609578,46
362.911077536622,1,489.409365178621,1,810.308315824941,1,,,308.377566372474,17,291.885632131967,41,290.586516773298,47
363.140901204788,2,490.409365178621,0,810.308315824941,0,,,308.39785322156,18,291.944798609578,42,290.944698609578,46
