Buffer Size Network.node[7].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[6].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[0].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[4].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Delay Network.node[5].app (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[1].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[3].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[2].lnk[0] (#0 - General-0-20190530-17:24:45-2957),
121.898660388484,123,128.485128163722,109,122.951745335884,121,193.063578250411,9,,,123.951645335884,121,123.811373922307,123,117.78490420693,135
122.898660388484,122,128.898760388484,110,123.500886114586,122,194.063578250411,8,,,123.951645335884,122,123.878964054203,122,117.879064054203,136
122.898660388484,123,129.485128163722,109,123.898560388484,121,194.127606612649,9,,,124.208640667298,123,124.691850578483,123,117.951545335884,135
123.759498719681,124,129.898760388484,110,123.951745335884,122,195.063578250411,8,,,124.951645335884,122,124.811373922307,124,117.962780964786,136
123.898660388484,123,130.485128163722,109,124.093543532523,123,195.241721349115,9,,,124.951645335884,123,124.878964054203,123,118.636724409005,137
123.898660388484,124,130.898760388484,110,124.898560388484,122,195.760975073996,10,,,125.951645335884,122,125.28802246988,124,118.879064054203,138
124.206638622278,125,131.485128163722,109,124.951745335884,123,196.063578250411,9,,,125.951645335884,123,125.585395997788,125,118.951545335884,137
124.657877420769,126,131.898760388484,110,125.857630924712,124,196.148172541237,10,,,126.798466812795,124,125.811373922307,126,119.658442756415,138
124.898660388484,125,132.431763033099,111,125.898560388484,123,197.063578250411,9,,,126.951645335884,123,125.878964054203,125,119.879064054203,139
124.898660388484,126,132.485128163722,110,125.951745335884,124,197.48474095856,10,,,126.951645335884,124,126.811373922307,126,119.951545335884,138
124.922659694107,127,132.794841873283,111,126.898560388484,123,197.593772822182,11,,,127.951645335884,123,126.878964054203,125,120.033504699534,139
125.898660388484,126,132.898760388484,112,126.951745335884,124,198.063578250411,10,,,127.951645335884,124,127.811373922307,126,120.879064054203,140
125.898660388484,127,133.228506728657,113,127.898560388484,123,199.063578250411,9,,,128.951645335884,123,127.878964054203,125,120.951545335884,139
126.898660388484,126,133.485128163722,112,127.951745335884,124,199.612436582109,10,,,128.951645335884,124,128.811373922307,126,121.652165765954,140
126.898660388484,127,133.898760388484,113,128.898560388484,123,,,,,129.151801580868,125,128.878964054203,125,121.879064054203,141
127.691804176945,128,134.485128163722,112,128.951745335884,124,,,,,129.41761812989,126,129.811373922307,126,121.951545335884,140
127.898660388484,127,134.898760388484,113,129.330486630615,125,,,,,129.904137269648,127,129.81841179412,127,122.879064054203,141
127.898660388484,128,135.485128163722,112,129.898560388484,124,,,,,129.951645335884,126,129.878964054203,126,122.951545335884,140
127.978713272329,129,135.898760388484,113,129.951745335884,125,,,,,129.951645335884,127,130.811373922307,127,123.879064054203,141
128.090657813473,130,136.085932076473,114,130.500922360629,126,,,,,130.024968665911,128,130.878964054203,126,123.951545335884,140
128.763040715511,131,136.485128163722,113,130.898560388484,125,,,,,130.951645335884,127,131.130374875205,127,124.267806698376,141
128.898660388484,130,136.898760388484,114,130.951745335884,126,,,,,130.951645335884,128,131.272877820856,128,124.774529912276,142
128.898660388484,131,137.320611952526,115,131.498221284796,127,,,,,131.951645335884,127,131.741673512495,129,124.879064054203,143
129.898660388484,130,137.485128163722,114,131.890382574419,128,,,,,131.951645335884,128,131.811373922307,130,124.951545335884,142
129.898660388484,131,137.898760388484,115,131.898560388484,127,,,,,132.159671060452,129,131.878964054203,129,125.203037516456,143
130.898660388484,130,138.485128163722,114,131.951745335884,128,,,,,132.756220977329,130,132.811373922307,130,125.879064054203,144
130.898660388484,131,138.511593405923,115,132.898560388484,127,,,,,132.951645335884,129,132.878964054203,129,125.951545335884,143
130.984254898711,132,138.898760388484,116,132.951745335884,128,,,,,132.951645335884,130,132.88146891916,130,126.879064054203,144
131.302309443902,133,139.485128163722,115,133.477739804111,129,,,,,133.951645335884,129,133.811373922307,131,126.890255805214,145
131.77118759953,134,139.898760388484,116,133.702782297973,130,,,,,133.951645335884,130,133.878964054203,130,126.951545335884,144
131.898660388484,133,140.485128163722,115,133.898560388484,129,,,,,134.583747245146,131,134.222370643751,131,127.879064054203,145
131.898660388484,134,140.898760388484,116,133.951745335884,130,,,,,134.951645335884,130,134.811373922307,132,127.951545335884,144
132.042743391212,135,141.485128163722,115,134.707897946545,131,,,,,134.951645335884,131,134.878964054203,131,128.879064054203,145
132.231308115463,136,141.898760388484,116,134.898560388484,130,,,,,135.012659080918,132,134.95559598243,132,128.951545335884,144
132.582629397005,137,142.402503496331,117,134.951745335884,131,,,,,135.951645335884,131,135.116738561256,133,129.163962971902,145
132.898660388484,136,142.485128163722,116,135.898560388484,130,,,,,135.951645335884,132,135.258131673989,134,129.607297367903,146
132.898660388484,137,142.727920213493,117,135.951745335884,131,,,,,136.951645335884,131,135.811373922307,135,129.667425737033,147
133.898660388484,136,142.898760388484,118,136.097256453493,132,,,,,136.951645335884,132,135.878964054203,134,129.879064054203,148
133.898660388484,137,143.472298474891,119,136.170762830912,133,,,,,137.951645335884,131,136.811373922307,135,129.951545335884,147
134.753855278359,138,143.485128163722,118,136.898560388484,132,,,,,137.951645335884,132,136.878964054203,134,130.879064054203,148
134.778783374087,139,143.878024818758,119,136.951745335884,133,,,,,138.453603128503,133,137.811373922307,135,130.951545335884,147
134.898660388484,138,143.898760388484,120,137.116864572166,134,,,,,138.951645335884,132,137.878964054203,134,131.879064054203,148
134.898660388484,139,144.277820091235,121,137.282157584487,135,,,,,138.951645335884,133,138.811373922307,135,131.951545335884,147
135.898660388484,138,144.485128163722,120,137.822560282089,136,,,,,139.951645335884,132,138.878964054203,134,132.15305682138,148
135.898660388484,139,144.898760388484,121,137.898560388484,135,,,,,139.951645335884,133,139.811373922307,135,132.854102330706,149
135.981340718796,140,145.485128163722,120,137.927956412001,136,,,,,140.951645335884,132,139.878964054203,134,132.879064054203,150
136.58249536518,141,145.898760388484,121,137.951745335884,137,,,,,140.951645335884,133,140.443261097022,135,132.951545335884,149
136.898660388484,140,146.260632671509,122,138.410531627162,138,,,,,141.889226520981,134,140.811373922307,136,133.125572297135,150
136.898660388484,141,146.485128163722,121,138.485723436326,139,,,,,141.951645335884,133,140.878964054203,135,133.879064054203,151
136.928928692675,142,146.749741082129,122,138.505212729278,140,,,,,141.951645335884,134,141.246397868943,136,133.936065444317,152
137.898660388484,141,146.898760388484,123,138.898560388484,139,,,,,142.594175842357,135,141.85418263306,137,133.951545335884,151
137.898660388484,142,147.485128163722,122,138.951745335884,140,,,,,142.951645335884,134,141.878964054203,136,134.879064054203,152
138.043386924391,143,147.723619673609,123,139.296821823881,141,,,,,142.951645335884,135,141.880010677486,137,134.951545335884,151
138.898660388484,142,147.898760388484,124,139.596174826822,142,,,,,143.951645335884,134,142.191880464143,138,135.879064054203,152
138.898660388484,143,148.485128163722,123,139.898560388484,141,,,,,143.951645335884,135,142.878964054203,137,135.951545335884,151
139.898660388484,142,148.742572854685,124,139.951745335884,142,,,,,144.846668712428,136,143.191880464143,138,135.955649947536,152
139.898660388484,143,148.898760388484,125,140.898560388484,141,,,,,144.951645335884,135,143.878964054203,137,136.879064054203,153
140.300863715147,144,149.060965870741,126,140.951745335884,142,,,,,144.951645335884,136,144.069657392044,138,136.951545335884,152
140.822975019558,145,149.091667643752,127,141.866884934219,143,,,,,145.247050243887,137,144.878964054203,137,137.186368798567,153
140.898660388484,144,149.485128163722,126,141.898560388484,142,,,,,145.357566120489,138,145.878964054203,136,137.779699366828,154
140.898660388484,145,149.898760388484,127,141.951745335884,143,,,,,145.951645335884,137,146.017921395033,137,137.879064054203,155
141.898660388484,144,150.099681184236,128,142.152453854722,144,,,,,145.951645335884,138,146.64877052283,138,137.951545335884,154
141.898660388484,145,150.485128163722,127,142.52406960955,145,,,,,146.0759319557,139,146.878964054203,137,138.706337967125,155
142.898660388484,144,150.898760388484,128,142.898560388484,144,,,,,146.951645335884,138,147.40398234059,138,138.879064054203,156
142.898660388484,145,150.916273873084,129,142.951745335884,145,,,,,146.951645335884,139,147.878964054203,137,138.951545335884,155
143.898660388484,144,151.485128163722,128,142.990933953113,146,,,,,147.423380779391,140,148.218250715477,138,139.027678269994,156
143.898660388484,145,151.898760388484,129,143.017814572623,147,,,,,147.652697951028,141,148.878964054203,137,139.188408310561,157
144.542383330457,146,152.485128163722,128,143.898560388484,146,,,,,147.951645335884,140,149.457948796093,138,139.879064054203,158
144.592298932883,147,152.898760388484,129,143.951745335884,147,,,,,147.951645335884,141,149.637622191689,139,139.951545335884,157
144.884849534074,148,153.282564136931,130,144.40649184649,148,,,,,148.783155149342,142,149.645537538195,140,140.085461324667,158
144.898660388484,147,153.485128163722,129,144.591107719396,149,,,,,148.951645335884,141,149.878964054203,139,140.328206762027,159
144.898660388484,148,153.898760388484,130,144.898560388484,148,,,,,148.951645335884,142,150.262130626718,140,140.879064054203,160
145.475684754479,149,154.324408601752,131,144.951745335884,149,,,,,149.56771184626,143,150.878964054203,139,140.951545335884,159
145.898660388484,148,154.485128163722,130,145.898560388484,148,,,,,149.923877627824,144,151.57185561074,140,141.195498780858,160
145.898660388484,149,154.898760388484,131,145.951745335884,149,,,,,149.94871083557,145,151.878964054203,139,141.514339829271,161
145.90412578327,150,155.485128163722,130,146.898560388484,148,,,,,149.951645335884,144,152.57185561074,140,141.879064054203,162
146.618759970648,151,155.898760388484,131,146.908633781962,149,,,,,149.951645335884,145,152.814607120265,141,141.951545335884,161
146.898660388484,150,156.485128163722,130,146.951745335884,150,,,,,150.70487708336,146,152.878964054203,140,142.028025442535,162
146.898660388484,151,156.787052871158,131,147.898560388484,149,,,,,150.871672841482,147,153.307048496642,141,142.879064054203,163
147.759803304901,152,156.816584682322,132,147.951745335884,150,,,,,150.951645335884,146,153.57185561074,142,142.951545335884,162
147.898660388484,151,156.898760388484,133,148.898560388484,149,,,,,150.951645335884,147,153.878964054203,141,143.261114169752,163
147.898660388484,152,157.485128163722,132,148.951745335884,150,,,,,151.291152164951,148,153.913760905886,142,143.879064054203,164
148.887563738474,153,157.898760388484,133,149.803751398983,151,,,,,151.526558031456,149,154.57185561074,143,143.951545335884,163
148.898660388484,152,158.38124123302,134,149.898560388484,150,,,,,151.631270304885,150,154.878964054203,142,144.243642512474,164
148.898660388484,153,158.485128163722,133,149.951745335884,151,,,,,151.951645335884,149,155.57185561074,143,144.879064054203,165
149.219824362053,154,158.898760388484,134,150.270048425421,152,,,,,151.951645335884,150,155.708434019883,144,144.951545335884,164
149.898660388484,153,159.485128163722,133,150.718136393796,153,,,,,151.973444996501,151,155.878964054203,143,145.879064054203,165
149.898660388484,154,159.898760388484,134,150.742750037867,154,,,,,152.747961784436,152,156.289442675342,144,145.951545335884,164
150.458860869431,155,160.134689351296,135,150.898560388484,153,,,,,152.951645335884,151,156.57185561074,145,146.879064054203,165
150.552616257041,156,160.277938055081,136,150.951745335884,154,,,,,152.951645335884,152,156.878964054203,144,146.951545335884,164
150.898660388484,155,160.485128163722,135,151.29701851128,155,,,,,153.951645335884,151,157.335267968128,145,147.658567414906,165
150.898660388484,156,160.898760388484,136,151.898560388484,154,,,,,153.951645335884,152,157.57185561074,146,147.879064054203,166
151.25119726312,157,161.485128163722,135,151.951745335884,155,,,,,154.951645335884,151,157.878964054203,145,147.951545335884,165
151.898660388484,156,161.898760388484,136,152.471088648074,156,,,,,154.951645335884,152,158.57185561074,146,148.07665907385,166
151.898660388484,157,162.485128163722,135,152.898560388484,155,,,,,155.721170123918,153,158.878964054203,145,148.871531909916,167
152.898660388484,156,162.898760388484,136,152.951745335884,156,,,,,155.951645335884,152,159.57185561074,146,148.879064054203,168
152.898660388484,157,163.485128163722,135,153.758978887184,157,,,,,155.951645335884,153,159.878964054203,145,148.951545335884,167
153.898660388484,156,163.898760388484,136,153.898560388484,156,,,,,156.951645335884,152,160.57185561074,146,149.032016017274,168
153.898660388484,157,164.219396739707,137,153.951745335884,157,,,,,156.951645335884,153,160.878964054203,145,149.879064054203,169
154.720591101897,158,164.485128163722,136,154.64750759951,158,,,,,157.401452523999,154,161.57185561074,146,149.951545335884,168
154.898660388484,157,164.898760388484,137,154.66452322324,159,,,,,157.951645335884,153,161.878964054203,145,150.879064054203,169
154.898660388484,158,165.485128163722,136,154.898560388484,158,,,,,157.951645335884,154,162.061663164989,146,150.951545335884,168
155.898660388484,157,165.898760388484,137,154.951745335884,159,,,,,158.135322491022,155,162.57185561074,147,150.972064227152,169
155.898660388484,158,166.485128163722,136,155.764991753718,160,,,,,158.753374868162,156,162.84119819382,148,151.879064054203,170
155.912906876116,159,166.898760388484,137,155.898560388484,159,,,,,158.951645335884,155,162.878964054203,147,151.945536770798,171
156.625863355244,160,167.258928329841,138,155.951745335884,160,,,,,158.951645335884,156,163.179639326637,148,151.951545335884,170
156.898660388484,159,167.485128163722,137,156.898560388484,159,,,,,159.527988604518,157,163.223566560764,149,152.879064054203,171
156.898660388484,160,167.898760388484,138,156.920466482465,160,,,,,159.951645335884,156,163.57185561074,150,152.951545335884,170
157.032276221991,161,168.485128163722,137,156.951745335884,161,,,,,159.951645335884,157,163.878964054203,149,153.133865931085,171
157.134578003001,162,168.898760388484,138,157.898560388484,160,,,,,160.951645335884,156,164.57185561074,150,153.136572805664,172
157.718038175306,163,169.485128163722,137,157.951745335884,161,,,,,160.951645335884,157,164.878964054203,149,153.394157672005,173
157.898660388484,162,169.677979724,138,158.898560388484,160,,,,,161.649143061364,158,165.57185561074,150,153.879064054203,174
157.898660388484,163,169.898760388484,139,158.951745335884,161,,,,,161.951645335884,157,165.746584022119,151,153.951545335884,173
158.898660388484,162,170.418231915415,140,159.440355176312,162,,,,,161.951645335884,158,165.878964054203,150,154.311429468917,174
158.898660388484,163,170.485128163722,139,159.898560388484,161,,,,,162.951645335884,157,166.018449860693,151,154.879064054203,175
158.902065911653,164,170.898760388484,140,159.951745335884,162,,,,,162.951645335884,158,166.57185561074,152,154.951545335884,174
159.878357934622,165,171.054335369781,141,160.898560388484,161,,,,,163.951645335884,157,166.878964054203,151,155.879064054203,175
159.898660388484,164,171.485128163722,140,160.951745335884,162,,,,,163.951645335884,158,167.878964054203,150,155.951545335884,174
159.898660388484,165,171.898760388484,141,161.620375623468,163,,,,,164.204660778028,159,168.063678250411,151,156.879064054203,175
160.276306329271,166,172.144580956242,142,161.898560388484,162,,,,,164.697539546395,160,168.403065203924,152,156.951545335884,174
160.794534177375,167,172.485128163722,141,161.951745335884,163,,,,,164.872449806491,161,168.878964054203,151,157.602078299176,175
160.898660388484,166,172.514560135993,142,162.097373374412,164,,,,,164.951645335884,160,169.063678250411,152,157.879064054203,176
160.898660388484,167,172.898760388484,143,162.226252020454,165,,,,,164.951645335884,161,169.74969249246,153,157.951545335884,175
161.898660388484,166,173.163970862787,144,162.898560388484,164,,,,,165.74020494943,162,169.878964054203,152,158.085131323439,176
161.898660388484,167,173.485128163722,143,162.951745335884,165,,,,,165.951645335884,161,170.063678250411,153,158.180415806311,177
162.848586661239,168,173.898760388484,144,163.367867543975,166,,,,,165.951645335884,162,170.112739646854,154,158.438875055029,178
162.898660388484,167,174.485128163722,143,163.491277015482,167,,,,,166.331507734999,163,170.878964054203,153,158.879064054203,179
162.898660388484,168,174.898760388484,144,163.527976085763,168,,,,,166.489179787828,164,171.063678250411,154,158.951545335884,178
163.898660388484,167,175.377198094322,145,163.640506032142,169,,,,,166.898097317075,165,171.878964054203,153,158.967019045751,179
163.898660388484,168,175.485128163722,144,163.832601608291,170,,,,,166.951645335884,164,172.063678250411,154,159.879064054203,180
164.898660388484,167,175.814937550435,145,163.898560388484,169,,,,,166.951645335884,165,172.878964054203,153,159.951545335884,179
164.898660388484,168,175.898760388484,146,163.951745335884,170,,,,,167.478386905058,166,173.063678250411,154,160.879064054203,180
165.898660388484,167,176.485128163722,145,164.213112556853,171,,,,,167.762606648586,167,173.878964054203,153,160.951545335884,179
165.898660388484,168,176.871378544616,146,164.4961849927,172,,,,,167.824422797234,168,174.063678250411,154,161.149732935036,180
166.299596790598,169,176.898760388484,147,164.898560388484,171,,,,,167.951645335884,167,174.878964054203,153,161.879064054203,181
166.474224587078,170,176.909667342388,148,164.951745335884,172,,,,,167.951645335884,168,175.063678250411,154,161.951545335884,180
166.898660388484,169,177.485128163722,147,165.323510916303,173,,,,,168.553429518615,169,175.878964054203,153,162.121781903516,181
166.898660388484,170,177.898760388484,148,165.898560388484,172,,,,,168.951645335884,168,176.063678250411,154,162.879064054203,182
167.556326471562,171,178.485128163722,147,165.951745335884,173,,,,,168.951645335884,169,176.308649765576,155,162.951545335884,181
167.596748049215,172,178.898760388484,148,166.234656724373,174,,,,,169.951645335884,168,176.878964054203,154,163.879064054203,182
167.898660388484,171,179.485128163722,147,166.898560388484,173,,,,,169.951645335884,169,177.063678250411,155,163.951545335884,181
167.898660388484,172,179.898760388484,148,166.951745335884,174,,,,,170.836823553034,170,177.385040224994,156,164.689714532218,182
168.166184163086,173,180.485128163722,147,167.10427208521,175,,,,,170.951645335884,169,177.878964054203,155,164.879064054203,183
168.898660388484,172,180.898760388484,148,167.552601391822,176,,,,,170.951645335884,170,178.063678250411,156,164.951545335884,182
168.898660388484,173,181.485128163722,147,167.898560388484,175,,,,,171.951645335884,169,178.66304235416,157,165.879064054203,183
169.898660388484,172,181.898760388484,148,167.951745335884,176,,,,,171.951645335884,170,178.878964054203,156,165.951545335884,182
169.898660388484,173,182.485128163722,147,168.898560388484,175,,,,,172.951645335884,169,178.973238477424,157,166.879064054203,183
170.549252436278,174,182.898760388484,148,168.951745335884,176,,,,,172.951645335884,170,179.063678250411,158,166.951545335884,182
170.898660388484,173,183.485128163722,147,169.660381750225,177,,,,,173.951645335884,169,179.803499124191,159,167.057950585221,183
170.898660388484,174,183.898760388484,148,169.898560388484,176,,,,,173.951645335884,170,179.878964054203,158,167.879064054203,184
171.024461875063,175,184.143135795187,149,169.951745335884,177,,,,,174.350802375985,171,180.063678250411,159,167.951545335884,183
171.216419777014,176,184.485128163722,148,170.413151402264,178,,,,,174.951645335884,170,180.878964054203,158,168.04018876963,184
171.613898856937,177,184.898760388484,149,170.898560388484,177,,,,,174.951645335884,171,181.063678250411,159,168.103212213887,185
171.837497915272,178,185.485128163722,148,170.951745335884,178,,,,,174.960564548843,172,181.878964054203,158,168.746937019739,186
171.898660388484,177,185.898760388484,149,171.322722107137,179,,,,,175.951645335884,171,182.063678250411,159,168.879064054203,187
171.898660388484,178,186.028000409392,150,171.669650990292,180,,,,,175.951645335884,172,182.878964054203,158,168.951545335884,186
172.772078331621,179,186.485128163722,149,171.734944585938,181,,,,,176.951645335884,171,182.948496676894,159,168.954640305951,187
172.898660388484,178,186.898760388484,150,171.898560388484,180,,,,,176.951645335884,172,183.063678250411,160,169.879064054203,188
172.898660388484,179,187.485128163722,149,171.951745335884,181,,,,,177.951645335884,171,183.073289769155,161,169.951545335884,187
173.10615341468,180,187.546369557789,150,172.898560388484,180,,,,,177.951645335884,172,183.186463101547,162,170.071158879509,188
173.898660388484,179,187.555340945123,151,172.951745335884,181,,,,,178.483715890072,173,183.878964054203,161,170.457653061553,189
173.898660388484,180,187.657659424696,152,173.898560388484,180,,,,,178.951645335884,172,184.062101899638,162,170.879064054203,190
174.108715823008,181,187.752226161197,153,173.951745335884,181,,,,,178.951645335884,173,184.063678250411,163,170.951545335884,189
174.675417782858,182,187.898760388484,154,174.334617831283,182,,,,,179.951645335884,172,184.878964054203,162,171.504845317045,190
174.898660388484,181,188.440937005153,155,174.898560388484,181,,,,,179.951645335884,173,185.063678250411,163,171.879064054203,191
174.898660388484,182,188.485128163722,154,174.951745335884,182,,,,,180.160650623064,174,185.878964054203,162,171.951545335884,190
175.087118360731,183,188.717424689254,155,175.898560388484,181,,,,,180.951645335884,173,186.063678250411,163,172.645369792009,191
175.898660388484,182,188.898760388484,156,175.951745335884,182,,,,,180.951645335884,174,186.878964054203,162,172.879064054203,192
175.898660388484,183,189.485128163722,155,176.898560388484,181,,,,,181.60695819522,175,186.888625870203,163,172.951545335884,191
175.985520727168,184,189.898760388484,156,176.951745335884,182,,,,,181.951645335884,174,187.063678250411,164,173.161573246946,192
176.898660388484,183,190.485128163722,155,176.968749227226,183,,,,,181.951645335884,175,187.098190355929,165,173.433924473301,193
176.898660388484,184,190.898760388484,156,177.898560388484,182,,,,,182.951645335884,174,187.878964054203,164,173.879064054203,194
177.709912612636,185,191.485128163722,155,177.951745335884,183,,,,,182.951645335884,175,188.063678250411,165,173.951545335884,193
177.898660388484,184,191.898760388484,156,178.898560388484,182,,,,,183.056280064696,176,188.878964054203,164,174.156526710836,194
177.898660388484,185,192.485128163722,155,178.951745335884,183,,,,,183.449497351687,177,189.063678250411,165,174.615278013482,195
178.724871571006,186,192.898760388484,156,179.898560388484,182,,,,,183.951645335884,176,189.388447575829,166,174.879064054203,196
178.898660388484,185,192.912693309376,157,179.951745335884,183,,,,,183.951645335884,177,189.878964054203,165,174.951545335884,195
178.898660388484,186,193.392985123184,158,180.898560388484,182,,,,,184.951645335884,176,190.041900835556,166,175.511963850067,196
179.898660388484,185,193.415203775203,159,180.951745335884,183,,,,,184.951645335884,177,190.063678250411,167,175.879064054203,197
179.898660388484,186,193.485128163722,158,181.144192831454,184,,,,,185.951645335884,176,190.878964054203,166,175.951545335884,196
180.898660388484,185,193.898760388484,159,181.461962172836,185,,,,,185.951645335884,177,191.063678250411,167,176.582046339695,197
180.898660388484,186,193.98041541005,160,181.547582966947,186,,,,,186.205710429165,178,191.878964054203,166,176.879064054203,198
181.898660388484,185,194.485128163722,159,181.707382747381,187,,,,,186.684287000235,179,192.063678250411,167,176.951545335884,197
181.898660388484,186,194.898760388484,160,181.898560388484,186,,,,,186.951645335884,178,192.878964054203,166,177.097493889702,198
182.464020049046,187,195.040060353259,161,181.951745335884,187,,,,,186.951645335884,179,193.063678250411,167,177.531193360103,199
182.661751816987,188,195.420179384597,162,182.273512299077,188,,,,,187.951645335884,178,193.461037338242,168,177.879064054203,200
182.898660388484,187,195.485128163722,161,182.898560388484,187,,,,,187.951645335884,179,193.878964054203,167,177.951545335884,199
182.898660388484,188,195.898760388484,162,182.951745335884,188,,,,,188.132433124185,180,193.930645370371,168,178.879064054203,200
183.898660388484,187,196.485128163722,161,183.756685707112,189,,,,,188.614412333745,181,194.063678250411,169,178.951545335884,199
183.898660388484,188,196.898760388484,162,183.898560388484,188,,,,,188.715961104326,182,194.878964054203,168,179.879064054203,200
184.898660388484,187,196.915410502726,163,183.951745335884,189,,,,,188.901117157812,183,195.063678250411,169,179.951545335884,199
184.898660388484,188,197.485128163722,162,184.898560388484,188,,,,,188.951645335884,182,195.878964054203,168,180.305947981683,200
185.84963598926,189,197.898760388484,163,184.951745335884,189,,,,,188.951645335884,183,196.063678250411,169,180.426406249452,201
185.898660388484,188,198.130166211294,164,185.124739728487,190,,,,,188.96143518159,184,196.383951211874,170,180.879064054203,202
185.898660388484,189,198.485128163722,163,185.898560388484,189,,,,,189.277672287432,185,196.500242878641,171,180.951545335884,201
186.360131151963,190,198.898760388484,164,185.951745335884,190,,,,,189.918587710628,186,196.878964054203,170,181.624557637296,202
186.597797023069,191,199.485128163722,163,186.898560388484,189,,,,,189.951645335884,185,197.063678250411,171,181.689241242441,203
186.757741236422,192,199.898760388484,164,186.951745335884,190,,,,,189.951645335884,186,197.257097195867,172,181.836873125672,204
186.898660388484,191,,,187.348522544237,191,,,,,190.951645335884,185,197.878964054203,171,181.879064054203,205
186.898660388484,192,,,187.898560388484,190,,,,,190.951645335884,186,198.063678250411,172,181.951545335884,204
187.898660388484,191,,,187.951745335884,191,,,,,191.951645335884,185,198.878964054203,171,182.138828129161,205
187.898660388484,192,,,188.898560388484,190,,,,,191.951645335884,186,199.063678250411,172,182.879064054203,206
187.91271576999,193,,,188.951745335884,191,,,,,192.951645335884,185,199.457914070233,173,182.951545335884,205
188.878151569687,194,,,189.32947784036,192,,,,,192.951645335884,186,199.878964054203,172,183.879064054203,206
188.898660388484,193,,,189.452588295277,193,,,,,193.828728480282,187,,,183.951545335884,205
188.898660388484,194,,,189.898560388484,192,,,,,193.901344538388,188,,,184.187411285758,206
189.898660388484,193,,,189.951745335884,193,,,,,193.951645335884,187,,,184.879064054203,207
189.898660388484,194,,,190.063342470142,194,,,,,193.951645335884,188,,,184.951545335884,206
190.898660388484,193,,,190.614480418457,195,,,,,194.951645335884,187,,,185.879064054203,207
190.898660388484,194,,,190.898560388484,194,,,,,194.951645335884,188,,,185.951545335884,206
191.147120656311,195,,,190.951745335884,195,,,,,195.629603911356,189,,,186.879064054203,207
191.760087924993,196,,,191.898560388484,194,,,,,195.951645335884,188,,,186.933663155982,208
191.820762225168,197,,,191.951745335884,195,,,,,195.951645335884,189,,,186.951545335884,207
191.898660388484,196,,,192.560265002379,196,,,,,196.149425856236,190,,,187.879064054203,208
191.898660388484,197,,,192.898560388484,195,,,,,196.659685006594,191,,,187.951545335884,207
191.952973824997,198,,,192.951745335884,196,,,,,196.951645335884,190,,,188.00299421435,208
192.375663613064,199,,,193.070536400138,197,,,,,196.951645335884,191,,,188.873074124717,209
192.898660388484,198,,,193.579964910359,198,,,,,197.59187174716,192,,,188.879064054203,210
192.898660388484,199,,,193.898560388484,197,,,,,197.951645335884,191,,,188.951545335884,209
193.626612273723,200,,,193.951745335884,198,,,,,197.951645335884,192,,,189.879064054203,210
193.898660388484,199,,,194.533250841582,199,,,,,198.737949782224,193,,,189.951545335884,209
193.898660388484,200,,,194.898560388484,198,,,,,198.951645335884,192,,,190.836197414274,210
194.710160462016,201,,,194.951745335884,199,,,,,198.951645335884,193,,,190.879064054203,211
194.898660388484,200,,,195.829128658081,200,,,,,199.255873227295,194,,,190.951545335884,210
194.898660388484,201,,,195.898560388484,199,,,,,199.951645335884,193,,,191.497277215104,211
195.101845001898,202,,,195.951745335884,200,,,,,199.951645335884,194,,,191.765500308375,212
195.218915041226,203,,,196.898560388484,199,,,,,199.998596976994,195,,,191.879064054203,213
195.898660388484,202,,,196.951745335884,200,,,,,,,,,191.951545335884,212
195.898660388484,203,,,197.080637615032,201,,,,,,,,,192.878364119987,213
196.898660388484,202,,,197.110720410567,202,,,,,,,,,192.879064054203,214
196.898660388484,203,,,197.898560388484,201,,,,,,,,,192.951545335884,213
197.010569377113,204,,,197.951745335884,202,,,,,,,,,193.879064054203,214
197.898660388484,203,,,198.898560388484,201,,,,,,,,,193.897759308055,215
197.898660388484,204,,,198.951745335884,202,,,,,,,,,193.951545335884,214
198.017842065503,205,,,199.898560388484,201,,,,,,,,,194.879064054203,215
198.898660388484,204,,,199.951745335884,202,,,,,,,,,194.879544213655,216
198.898660388484,205,,,,,,,,,,,,,194.951545335884,215
199.898660388484,204,,,,,,,,,,,,,195.649406149469,216
199.898660388484,205,,,,,,,,,,,,,195.879064054203,217
,,,,,,,,,,,,,,195.951545335884,216
,,,,,,,,,,,,,,195.979512843523,217
,,,,,,,,,,,,,,196.009920837287,218
,,,,,,,,,,,,,,196.834492560466,219
,,,,,,,,,,,,,,196.879064054203,220
,,,,,,,,,,,,,,196.923578517957,221
,,,,,,,,,,,,,,196.951545335884,220
,,,,,,,,,,,,,,197.879064054203,221
,,,,,,,,,,,,,,197.951545335884,220
,,,,,,,,,,,,,,198.019228388206,221
,,,,,,,,,,,,,,198.048853140503,222
,,,,,,,,,,,,,,198.050061442381,223
,,,,,,,,,,,,,,198.815600524655,224
,,,,,,,,,,,,,,198.879064054203,225
,,,,,,,,,,,,,,198.951545335884,224
