timeNode0Lnk1,bufferSizeNode0Lnk1,timeNode1Lnk1,bufferSizeNode1Lnk1,timeNode2Lnk1,bufferSizeNode2Lnk1,timeNode5Lnk1,bufferSizeNode5Lnk1,timeNode3Lnk1,bufferSizeNode3Lnk1,timeNode6Lnk1,bufferSizeNode6Lnk1,timeNode4Lnk1,bufferSizeNode4Lnk1,timeNode7Lnk1,bufferSizeNode7Lnk1
,,,,189.649052527223,2,,,191.649152527223,0,,,192.649252527223,0,,
,,,,189.934787678658,3,,,192.649152527223,1,,,193.649252527223,1,,
,,,,190.649052527223,2,,,192.649152527223,0,,,193.649252527223,0,,
,,,,190.826166255568,3,,,193.649152527223,1,,,194.649252527223,1,,
,,,,191.649052527223,2,,,193.649152527223,0,,,194.649252527223,0,,
,,,,192.215843319344,3,,,194.649152527223,1,,,195.649252527223,1,,
,,,,192.649052527223,2,,,194.649152527223,0,,,195.649252527223,0,,
,,,,193.649052527223,1,,,195.649152527223,1,,,196.649252527223,1,,
,,,,194.649052527223,0,,,195.649152527223,0,,,196.649252527223,0,,
,,,,195.553777653198,1,,,196.649152527223,1,,,197.649252527223,1,,
,,,,195.649052527223,0,,,196.649152527223,0,,,197.649252527223,0,,
,,,,195.759809701681,1,,,197.649152527223,1,,,198.649252527223,1,,
,,,,196.649052527223,0,,,197.649152527223,0,,,198.649252527223,0,,
,,,,198.64888529358,1,,,199.64898529358,1,,,,,,
,,,,198.64888529358,0,,,199.64898529358,0,,,,,,
,,,,199.323129863216,1,,,,,,,,,,
,,,,199.581142627156,2,,,,,,,,,,
,,,,199.64888529358,1,,,,,,,,,,
