Buffer Size Network.node[7].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[6].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[0].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[4].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[3].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[2].lnk[0] (#0 - General-0-20190604-21:03:53-7007),,Buffer Size Network.node[1].lnk[0] (#0 - General-0-20190604-21:03:53-7007),
390.944698609578,69,392.885632131967,63,422.709194321265,11,,,,,674.667539126984,1,505.405676919949,1
391.586516773298,70,392.944798609578,64,423.285165834117,12,,,,,674.667539126984,0,505.405676919949,2
391.944698609578,69,393.885632131967,63,423.586416773298,11,,,,,675.77807991214,1,506.405676919949,1
392.586516773298,70,393.944798609578,64,423.709194321265,12,,,,,675.77807991214,0,506.405676919949,2
392.944698609578,69,394.885632131967,63,424.586416773298,11,,,,,676.77807991214,1,507.405676919949,1
393.586516773298,70,394.944798609578,64,424.709194321265,12,,,,,676.77807991214,0,507.405676919949,2
393.944698609578,69,395.885632131967,63,425.586416773298,11,,,,,677.77807991214,1,508.405676919949,1
394.586516773298,70,395.944798609578,64,425.709194321265,12,,,,,677.77807991214,0,508.405676919949,2
394.944698609578,69,396.885632131967,63,426.586416773298,11,,,,,679.778249737681,1,509.405676919949,1
395.586516773298,70,396.944798609578,64,426.709194321265,12,,,,,679.778249737681,0,509.405676919949,2
395.944698609578,69,397.708284233263,65,427.586416773298,11,,,,,685.931843992836,1,510.405676919949,1
396.586516773298,70,397.885632131967,64,428.152153578057,12,,,,,685.931843992836,0,510.405676919949,2
396.944698609578,69,397.944798609578,65,428.586416773298,11,,,,,688.752097776807,1,511.405676919949,1
397.206716029908,70,398.885632131967,64,429.586416773298,10,,,,,688.752097776807,0,511.405676919949,2
397.586516773298,71,398.944798609578,65,430.586416773298,9,,,,,688.898496834139,1,512.405676919949,1
397.944698609578,70,399.885632131967,64,431.586416773298,8,,,,,689.752097776807,0,512.405676919949,2
398.586516773298,71,399.944798609578,65,431.646735916178,9,,,,,689.752097776807,1,513.405676919949,1
398.944698609578,70,400.885632131967,64,432.586416773298,8,,,,,690.752097776807,0,513.405676919949,2
399.586516773298,71,400.944798609578,65,432.646735916178,9,,,,,691.832521902158,1,514.405676919949,1
399.944698609578,70,401.885632131967,64,433.586416773298,8,,,,,691.832521902158,0,515.405676919949,0
400.535928463093,71,401.944798609578,65,433.911379038888,9,,,,,693.531689835623,1,516.765296220467,1
400.586516773298,72,402.885632131967,64,434.586416773298,8,,,,,693.531689835623,0,516.765296220467,0
400.944698609578,71,402.944798609578,65,435.586416773298,7,,,,,695.138391349968,1,517.255893833611,1
401.586516773298,72,403.872686548417,66,436.182744906674,8,,,,,695.138391349968,0,517.765296220467,0
401.944698609578,71,403.885632131967,65,436.586416773298,7,,,,,695.942041552805,1,520.541937578501,1
402.269694982037,72,403.939312772559,66,437.586416773298,6,,,,,696.138391349968,0,520.541937578501,0
402.586516773298,73,403.944798609578,67,438.586416773298,5,,,,,700.427306623333,1,522.318438326221,1
402.944698609578,72,404.885632131967,66,438.832552803034,6,,,,,700.427306623333,0,522.318438326221,0
403.586516773298,73,404.944798609578,67,439.586416773298,5,,,,,701.641033810131,1,523.628774304954,1
403.944698609578,72,405.885632131967,66,440.586416773298,4,,,,,701.641033810131,0,523.628774304954,0
404.586516773298,73,405.944798609578,67,441.058299500066,5,,,,,703.216405485096,1,524.628774304954,1
404.944698609578,72,406.885632131967,66,441.586416773298,4,,,,,703.216405485096,0,524.628774304954,0
405.586516773298,73,406.944798609578,67,442.586416773298,3,,,,,705.977493904284,1,525.628774304954,1
405.944698609578,72,407.885632131967,66,443.023332171912,4,,,,,705.977493904284,0,525.628774304954,0
406.586516773298,73,407.944798609578,67,443.084213911778,5,,,,,707.232089344702,1,526.658288236311,1
406.944698609578,72,408.885632131967,66,443.586416773298,4,,,,,707.232089344702,0,526.658288236311,0
407.586516773298,73,408.944798609578,67,444.084213911778,5,,,,,707.571699146349,1,528.819830622601,1
407.944698609578,72,409.885632131967,66,444.586416773298,4,,,,,708.232089344702,0,528.819830622601,0
408.586516773298,73,409.944798609578,67,444.990844227525,5,,,,,708.232089344702,1,528.975242037604,1
408.944698609578,72,410.885632131967,66,445.061077183737,6,,,,,709.232089344702,0,529.819830622601,0
409.586516773298,73,410.944798609578,67,445.11854343478,7,,,,,709.543989220169,1,530.045011157939,1
409.944698609578,72,411.885632131967,66,445.303580896218,8,,,,,710.140127212669,2,530.300707544638,2
410.586516773298,73,411.944798609578,67,445.586416773298,7,,,,,710.232089344702,1,530.819830622601,1
410.944698609578,72,412.885632131967,66,446.303580896218,8,,,,,710.543989220169,2,531.045011157939,2
411.586516773298,73,412.944798609578,67,446.586416773298,7,,,,,711.232089344702,1,531.819830622601,1
411.720203472518,74,413.885632131967,66,447.303580896218,8,,,,,711.543989220169,2,532.819830622601,0
411.944698609578,73,413.944798609578,67,447.586416773298,7,,,,,712.232089344702,1,533.230898726732,1
412.586516773298,74,414.885632131967,66,448.303580896218,8,,,,,713.232089344702,0,533.819830622601,0
412.944698609578,73,414.944798609578,67,448.586416773298,7,,,,,716.305570848755,1,534.230898726732,1
413.586516773298,74,415.885632131967,66,448.930661855854,8,,,,,716.305570848755,0,534.819830622601,0
413.944698609578,73,415.944798609578,67,449.586416773298,7,,,,,721.218212562367,1,537.21816130766,1
414.586516773298,74,416.885632131967,66,449.662761845191,8,,,,,721.218212562367,0,537.21816130766,0
414.944698609578,73,416.944798609578,67,450.373225407595,9,,,,,721.348386960205,1,538.21816130766,1
415.586516773298,74,417.885632131967,66,450.586416773298,8,,,,,722.218212562367,0,538.21816130766,0
415.944698609578,73,417.944798609578,67,450.662761845191,9,,,,,727.089306975188,1,541.505336820729,1
416.586516773298,74,418.885632131967,66,451.586416773298,8,,,,,727.089306975188,0,541.505336820729,0
416.944698609578,73,418.944798609578,67,452.586416773298,7,,,,,734.243952614135,1,542.505336820729,1
417.586516773298,74,419.885632131967,66,452.76674171718,8,,,,,734.243952614135,0,542.505336820729,0
417.944698609578,73,419.944798609578,67,453.586416773298,7,,,,,738.020011702937,1,543.505336820729,1
418.586516773298,74,420.885632131967,66,453.76674171718,8,,,,,738.020011702937,0,543.505336820729,0
418.72358195732,75,420.944798609578,67,454.586416773298,7,,,,,738.292837074525,1,545.666083658564,1
418.944698609578,74,421.885632131967,66,454.76674171718,8,,,,,739.020011702937,0,545.666083658564,0
419.459707143885,75,421.944798609578,67,455.586416773298,7,,,,,739.020011702937,1,546.036286041789,1
419.586516773298,76,422.237599426384,68,455.76674171718,8,,,,,740.020011702937,0,546.110245571837,2
419.944698609578,75,422.885632131967,67,456.586416773298,7,,,,,740.383295369243,1,546.666083658564,1
420.586516773298,76,422.944798609578,68,456.76674171718,8,,,,,741.020011702937,0,546.978528387879,2
420.944698609578,75,423.885632131967,67,457.586416773298,7,,,,,744.289443980491,1,547.666083658564,1
421.586516773298,76,423.944798609578,68,457.794972213473,8,,,,,744.289443980491,0,548.666083658564,0
421.944698609578,75,424.801172639532,69,458.586416773298,7,,,,,744.357659549571,1,551.156306754384,1
422.25474549384,76,424.885632131967,68,458.688054310966,8,,,,,745.160080086362,2,551.156306754384,0
422.586516773298,77,424.944798609578,69,458.796175953563,9,,,,,745.289443980491,1,551.99878425727,1
422.944698609578,76,425.885632131967,68,459.586416773298,8,,,,,746.289443980491,0,552.156306754384,0
423.586516773298,77,425.944798609578,69,459.796175953563,9,,,,,749.188210958431,1,553.697404024648,1
423.944698609578,76,426.885632131967,68,460.586416773298,8,,,,,749.188210958431,0,553.697404024648,0
424.586516773298,77,426.944798609578,69,461.070447223955,9,,,,,750.188210958431,1,554.697404024648,1
424.944698609578,76,427.885632131967,68,461.179355066039,10,,,,,750.188210958431,0,554.697404024648,0
425.586516773298,77,427.944798609578,69,461.586416773298,9,,,,,752.310753133578,1,554.964192243896,1
425.834972083808,78,428.885632131967,68,461.77528664603,10,,,,,752.310753133578,0,555.133551520108,2
425.944698609578,77,428.944798609578,69,462.179355066039,11,,,,,754.858978053724,1,555.697404024648,1
426.586516773298,78,429.885632131967,68,462.586416773298,10,,,,,754.858978053724,0,555.697404024648,2
426.944698609578,77,429.944798609578,69,463.179355066039,11,,,,,754.860321135754,1,556.697404024648,1
427.586516773298,78,430.885632131967,68,463.570093237913,12,,,,,755.858978053724,0,556.697404024648,2
427.944698609578,77,430.944798609578,69,463.586416773298,11,,,,,757.462872378077,1,556.967077289078,3
428.586516773298,78,431.885632131967,68,464.179355066039,12,,,,,757.462872378077,0,557.697404024648,2
428.944698609578,77,431.944798609578,69,464.586416773298,11,,,,,758.462872378077,1,557.697404024648,3
429.586516773298,78,432.885632131967,68,465.089951034057,12,,,,,758.462872378077,0,558.697404024648,2
429.944698609578,77,432.944798609578,69,465.179355066039,13,,,,,759.462872378077,1,559.697404024648,1
430.045653597995,78,433.885632131967,68,465.586416773298,12,,,,,759.462872378077,0,560.697404024648,0
430.586516773298,79,433.944798609578,69,466.179355066039,13,,,,,759.727683853984,1,560.84311604184,1
430.944698609578,78,434.710624345076,70,466.586416773298,12,,,,,760.462872378077,0,561.697404024648,0
431.586516773298,79,434.885632131967,69,467.179355066039,13,,,,,760.462872378077,1,561.84311604184,1
431.944698609578,78,434.944798609578,70,467.586416773298,12,,,,,761.462872378077,0,562.697404024648,0
432.586516773298,79,435.885632131967,69,468.135273310675,13,,,,,764.060050749944,1,563.676368838765,1
432.944698609578,78,435.944798609578,70,468.179355066039,14,,,,,764.060050749944,0,563.697404024648,0
433.586516773298,79,436.885632131967,69,468.586416773298,13,,,,,765.073135601315,1,565.43774849983,1
433.944698609578,78,436.944798609578,70,469.179355066039,14,,,,,765.073135601315,0,565.43774849983,0
434.586516773298,79,437.885632131967,69,469.586416773298,13,,,,,765.669329655421,1,566.43774849983,1
434.944698609578,78,437.944798609578,70,470.179355066039,14,,,,,765.682864028314,2,566.43774849983,0
435.586516773298,79,438.885632131967,69,470.586416773298,13,,,,,766.073135601315,1,567.824254767013,1
435.944698609578,78,438.944798609578,70,470.976125729387,14,,,,,766.97078836002,2,567.824254767013,0
436.586516773298,79,439.885632131967,69,471.179355066039,15,,,,,767.073135601315,1,568.824254767013,1
436.944698609578,78,439.944798609578,70,471.586416773298,14,,,,,767.5353424832,2,568.824254767013,0
437.586516773298,79,440.885632131967,69,472.179355066039,15,,,,,768.073135601315,1,569.824254767013,1
437.822125399768,80,440.944798609578,70,472.586416773298,14,,,,,769.073135601315,0,569.824254767013,0
437.944698609578,79,441.885632131967,69,473.179355066039,15,,,,,769.633105764939,1,570.824254767013,1
438.586516773298,80,441.944798609578,70,473.586416773298,14,,,,,770.073135601315,0,570.824254767013,0
438.944698609578,79,442.147773116774,71,474.179355066039,15,,,,,770.633105764939,1,572.93588665249,1
439.586516773298,80,442.885632131967,70,474.586416773298,14,,,,,771.073135601315,0,572.93588665249,0
439.944698609578,79,442.944798609578,71,475.179355066039,15,,,,,771.55714734458,1,573.668951517516,1
440.372079569015,80,443.469125437453,72,475.586416773298,14,,,,,772.073135601315,0,573.93588665249,0
440.586516773298,81,443.743662300208,73,476.179355066039,15,,,,,779.542270099407,1,574.668951517516,1
440.944698609578,80,443.885632131967,72,476.586416773298,14,,,,,779.542270099407,0,574.913714654466,2
441.586516773298,81,443.944798609578,73,477.179355066039,15,,,,,782.447313376704,1,574.93588665249,1
441.944698609578,80,444.885632131967,72,477.586416773298,14,,,,,782.447313376704,0,575.668951517516,2
442.586516773298,81,444.944798609578,73,478.179355066039,15,,,,,787.525614394125,1,575.93588665249,1
442.944698609578,80,445.885632131967,72,478.586416773298,14,,,,,787.525614394125,0,576.668951517516,2
442.986917837294,81,445.944798609578,73,478.744853239548,15,,,,,788.010391495877,1,576.93588665249,1
443.586516773298,82,446.885632131967,72,479.179355066039,16,,,,,788.525614394125,0,577.668951517516,2
443.697545394257,83,446.944798609578,73,479.586416773298,15,,,,,788.525614394125,1,577.93588665249,1
443.944698609578,82,447.885632131967,72,480.179355066039,16,,,,,789.525614394125,0,578.668951517516,2
444.586516773298,83,447.944798609578,73,480.586416773298,15,,,,,790.425656617193,1,578.93588665249,1
444.944698609578,82,448.885632131967,72,481.085385505722,16,,,,,790.525614394125,0,579.93588665249,0
445.586516773298,83,448.944798609578,73,481.179355066039,17,,,,,790.902079031555,1,580.499740831859,1
445.944698609578,82,449.885632131967,72,481.586416773298,16,,,,,791.435036509647,2,580.93588665249,0
446.586516773298,83,449.944798609578,73,481.801650612631,17,,,,,791.525614394125,1,581.499740831859,1
446.944698609578,82,450.209401594187,74,482.179355066039,18,,,,,792.194375275143,2,581.93588665249,0
447.586516773298,83,450.885632131967,73,482.586416773298,17,,,,,792.525614394125,1,582.499740831859,1
447.944698609578,82,450.944798609578,74,482.8989914171,18,,,,,793.525614394125,0,582.93588665249,0
448.586516773298,83,451.885632131967,73,483.179355066039,19,,,,,794.835095228752,1,583.969778109348,1
448.944698609578,82,451.944798609578,74,483.586416773298,18,,,,,794.835095228752,0,583.969778109348,0
449.586516773298,83,452.885632131967,73,484.179355066039,19,,,,,799.651802685676,1,584.061425433759,1
449.944698609578,82,452.944798609578,74,484.586416773298,18,,,,,799.651802685676,0,584.969778109348,0
450.586516773298,83,453.885632131967,73,485.179355066039,19,,,,,804.474301494476,1,584.969778109348,1
450.944698609578,82,453.944798609578,74,485.586416773298,18,,,,,804.474301494476,0,585.969778109348,0
451.586516773298,83,454.885632131967,73,486.409565178621,19,,,,,805.748664675179,1,585.969778109348,1
451.944698609578,82,454.944798609578,74,486.586416773298,18,,,,,805.748664675179,0,586.969778109348,0
452.586516773298,83,455.783838703722,75,487.409565178621,19,,,,,808.407717071775,1,586.969778109348,1
452.944698609578,82,455.885632131967,74,487.586416773298,18,,,,,808.407717071775,0,587.969778109348,0
453.586516773298,83,455.944798609578,75,488.409565178621,19,,,,,810.608909517578,1,587.969778109348,1
453.944698609578,82,456.885632131967,74,488.586416773298,18,,,,,810.608909517578,0,588.969778109348,0
454.586516773298,83,456.944798609578,75,489.409565178621,19,,,,,811.308415824941,1,588.969778109348,1
454.944698609578,82,457.885632131967,74,489.586416773298,18,,,,,811.608909517578,0,589.969778109348,0
455.586516773298,83,457.944798609578,75,490.409565178621,19,,,,,812.308415824941,1,589.969778109348,1
455.944698609578,82,458.885632131967,74,490.45129942322,20,,,,,812.608909517578,0,590.969778109348,0
456.586516773298,83,458.944798609578,75,490.586416773298,19,,,,,815.206090969094,1,590.969778109348,1
456.944698609578,82,459.885632131967,74,491.409565178621,20,,,,,815.206090969094,0,591.969778109348,0
457.586516773298,83,459.944798609578,75,491.586416773298,19,,,,,816.206090969094,1,591.969778109348,1
457.944698609578,82,460.885632131967,74,492.409565178621,20,,,,,816.206090969094,0,592.969778109348,0
458.586516773298,83,460.944798609578,75,492.586416773298,19,,,,,817.206090969094,1,594.183722045032,1
458.944698609578,82,461.885632131967,74,493.409565178621,20,,,,,817.206090969094,0,594.183722045032,0
458.971844289293,83,461.944798609578,75,493.586416773298,19,,,,,818.206090969094,1,599.29231378208,1
459.586516773298,84,462.758184160038,76,493.8024588061,20,,,,,818.206090969094,0,599.29231378208,0
459.944698609578,83,462.885632131967,75,494.409565178621,21,,,,,823.448572661089,1,600.29231378208,1
460.586516773298,84,462.944798609578,76,494.586416773298,20,,,,,823.448572661089,0,600.29231378208,0
460.944698609578,83,463.885632131967,75,495.409565178621,21,,,,,824.663345453046,1,601.29231378208,1
461.586516773298,84,463.944798609578,76,495.586416773298,20,,,,,824.663345453046,0,601.29231378208,0
461.944698609578,83,464.885632131967,75,496.409565178621,21,,,,,826.446926716413,1,602.29231378208,1
462.586516773298,84,464.944798609578,76,496.586416773298,20,,,,,826.446926716413,0,602.29231378208,0
462.944698609578,83,465.885632131967,75,497.02700126193,21,,,,,829.733020110588,1,604.049242817359,1
463.586516773298,84,465.944798609578,76,497.409565178621,22,,,,,829.733020110588,0,604.049242817359,0
463.944698609578,83,466.104698519968,77,497.586416773298,21,,,,,831.09234930346,1,606.445306289776,1
464.586516773298,84,466.885632131967,76,498.409565178621,22,,,,,831.09234930346,0,606.445306289776,0
464.944698609578,83,466.944798609578,77,498.586416773298,21,,,,,835.289752926102,1,608.228927745667,1
465.464072467316,84,467.885632131967,76,499.409565178621,22,,,,,835.289752926102,0,608.228927745667,0
465.586516773298,85,467.944798609578,77,499.586416773298,21,,,,,837.318091252084,1,609.260928829772,1
465.944698609578,84,468.885632131967,76,500.409565178621,22,,,,,837.318091252084,0,609.260928829772,0
466.586516773298,85,468.944798609578,77,500.586416773298,21,,,,,838.318091252084,1,610.260928829772,1
466.944698609578,84,469.885632131967,76,500.593922675934,22,,,,,838.318091252084,0,610.260928829772,0
467.586516773298,85,469.944798609578,77,501.409565178621,23,,,,,840.200943848149,1,611.469972835074,1
467.944698609578,84,470.885632131967,76,501.586416773298,22,,,,,840.200943848149,0,611.469972835074,0
468.586516773298,85,470.944798609578,77,502.586416773298,21,,,,,840.516061069436,1,612.056669611569,1
468.944698609578,84,471.885632131967,76,503.207915127354,22,,,,,841.200943848149,0,612.469972835074,0
469.181988426197,85,471.944798609578,77,503.586416773298,21,,,,,843.015426019614,1,614.912542275295,1
469.586516773298,86,472.052179776643,78,504.405776919949,22,,,,,843.015426019614,0,614.912542275295,0
469.944698609578,85,472.885632131967,77,504.468134573454,23,,,,,843.734685098697,1,615.122124110506,1
470.586516773298,86,472.944798609578,78,504.586416773298,22,,,,,844.015426019614,0,615.912542275295,0
470.944698609578,85,473.209284636419,79,505.405776919949,23,,,,,844.015426019614,1,616.122124110506,1
471.586516773298,86,473.885632131967,78,505.50406048471,24,,,,,844.773201529756,2,616.912542275295,0
471.944698609578,85,473.944798609578,79,505.586416773298,23,,,,,845.015426019614,1,617.122124110506,1
472.586516773298,86,474.885632131967,78,506.405776919949,24,,,,,845.015426019614,2,617.912542275295,0
472.944698609578,85,474.944798609578,79,506.586416773298,23,,,,,846.015426019614,1,618.490191423057,1
473.586516773298,86,475.885632131967,78,507.405776919949,24,,,,,847.015426019614,0,618.912542275295,0
473.944698609578,85,475.944798609578,79,507.586416773298,23,,,,,847.548660089382,1,621.043203336463,1
474.586516773298,86,476.885632131967,78,508.405776919949,24,,,,,848.015426019614,0,621.043203336463,0
474.944698609578,85,476.944798609578,79,508.586416773298,23,,,,,849.748562462295,1,622.339133491883,1
475.586516773298,86,477.885632131967,78,509.405776919949,24,,,,,849.748562462295,0,622.339133491883,0
475.944698609578,85,477.944798609578,79,509.428245582668,25,,,,,850.355794397544,1,624.872749561381,1
476.586516773298,86,478.885632131967,78,509.586416773298,24,,,,,850.748562462295,0,624.872749561381,0
476.944698609578,85,478.944798609578,79,510.405776919949,25,,,,,851.563798234265,1,625.872749561381,1
477.586516773298,86,479.885632131967,78,510.586416773298,24,,,,,851.748562462295,0,625.872749561381,0
477.944698609578,85,479.944798609578,79,511.405776919949,25,,,,,852.288265307762,1,626.872749561381,1
477.950561651315,86,480.750360794554,80,511.586416773298,24,,,,,852.748562462295,0,626.872749561381,0
478.586516773298,87,480.885632131967,79,512.405776919949,25,,,,,853.828638083249,1,627.872749561381,1
478.932871080799,88,480.944798609578,80,512.586416773298,24,,,,,853.828638083249,0,627.872749561381,0
478.944698609578,87,481.885632131967,79,513.405776919949,25,,,,,854.828638083249,1,628.872749561381,1
479.294966631372,88,481.944798609578,80,513.586416773298,24,,,,,854.828638083249,0,628.872749561381,0
479.343643678075,89,482.885632131967,79,514.405776919949,25,,,,,856.092726707023,1,629.872749561381,1
479.586516773298,90,482.944798609578,80,514.586416773298,24,,,,,856.092726707023,0,629.872749561381,0
479.944698609578,89,483.885632131967,79,515.405776919949,25,,,,,857.092726707023,1,630.872749561381,1
480.586516773298,90,483.944798609578,80,515.586416773298,24,,,,,857.092726707023,0,630.872749561381,0
480.93656291747,91,484.885632131967,79,516.405776919949,25,,,,,857.52422658522,1,632.137166294145,1
480.944698609578,90,484.944798609578,80,516.586416773298,24,,,,,858.092726707023,0,632.137166294145,0
481.586516773298,91,485.885632131967,79,517.484905578271,25,,,,,863.226848960038,1,633.992334063949,1
481.944698609578,90,485.944798609578,80,517.586416773298,24,,,,,863.226848960038,0,633.992334063949,0
482.586516773298,91,486.885632131967,79,517.765396220467,25,,,,,865.807866234722,1,634.54155741566,1
482.944698609578,90,486.944798609578,80,518.586416773298,24,,,,,865.807866234722,0,634.992334063949,0
483.25351305517,91,487.885632131967,79,518.765396220467,25,,,,,867.169622366496,1,635.54155741566,1
483.586516773298,92,487.944798609578,80,519.586416773298,24,,,,,867.169622366496,0,635.992334063949,0
483.944698609578,91,488.885632131967,79,520.263200144062,25,,,,,870.782633554172,1,640.5140071332,1
484.586516773298,92,488.944798609578,80,520.586416773298,24,,,,,870.782633554172,0,640.5140071332,0
484.944698609578,91,489.885632131967,79,521.542037578501,25,,,,,873.076390067404,1,641.5140071332,1
485.586516773298,92,489.944798609578,80,521.586416773298,24,,,,,873.076390067404,0,641.5140071332,0
485.944698609578,91,490.885632131967,79,522.248604894164,25,,,,,875.561965984909,1,642.541563231838,1
486.586516773298,92,490.944798609578,80,522.586416773298,24,,,,,875.561965984909,0,642.541563231838,0
486.944698609578,91,491.880780741763,81,523.318538326221,25,,,,,877.559819250331,1,643.83712451125,1
487.586516773298,92,491.885632131967,80,523.586416773298,24,,,,,877.559819250331,0,643.83712451125,0
487.944698609578,91,491.944798609578,81,524.586416773298,23,,,,,878.388242391466,1,645.759007904315,1
488.586516773298,92,492.837260971255,82,524.628874304954,24,,,,,878.559819250331,0,645.759007904315,0
488.944698609578,91,492.885632131967,81,525.586416773298,23,,,,,879.388242391466,1,646.819914859506,1
489.586516773298,92,492.944798609578,82,525.628874304954,24,,,,,879.559819250331,0,646.819914859506,0
489.944698609578,91,493.885632131967,81,526.586416773298,23,,,,,880.388242391466,1,647.088090649427,1
490.586516773298,92,493.944798609578,82,526.628874304954,24,,,,,880.559819250331,0,647.819914859506,0
490.944698609578,91,494.885632131967,81,527.586416773298,23,,,,,881.716775320758,1,649.036586839512,1
491.586516773298,92,494.944798609578,82,527.658388236311,24,,,,,881.716775320758,0,649.036586839512,0
491.944698609578,91,495.885632131967,81,528.586416773298,23,,,,,882.716775320758,1,649.520686348218,1
492.586516773298,92,495.944798609578,82,529.317521541861,24,,,,,882.716775320758,0,650.036586839512,0
492.944698609578,91,496.885632131967,81,529.586416773298,23,,,,,882.910231698471,1,650.036586839512,1
493.586516773298,92,496.944798609578,82,529.819930622601,24,,,,,883.716775320758,0,650.124843329531,2
493.944698609578,91,497.885632131967,81,530.586416773298,23,,,,,885.487469448508,1,651.036586839512,1
494.586516773298,92,497.944798609578,82,530.819930622601,24,,,,,885.487469448508,0,651.092258970595,2
494.944698609578,91,498.023486441769,83,531.586416773298,23,,,,,886.187304761383,1,652.036586839512,1
495.586516773298,92,498.885632131967,82,531.819930622601,24,,,,,886.487469448508,0,653.036586839512,0
495.944698609578,91,498.89446224364,83,532.38124876618,25,,,,,887.655966800511,1,657.652074376019,1
496.215756099087,92,498.944798609578,84,532.586416773298,24,,,,,887.655966800511,0,657.652074376019,0
496.586516773298,93,499.670890171165,85,532.819930622601,25,,,,,887.925301124963,1,658.652074376019,1
496.944698609578,92,499.885632131967,84,533.586416773298,24,,,,,888.655966800511,0,658.652074376019,0
497.586516773298,93,499.944798609578,85,533.819930622601,25,,,,,888.925301124963,1,659.652074376019,1
497.944698609578,92,500.885632131967,84,534.586416773298,24,,,,,889.655966800511,0,659.652074376019,0
498.586516773298,93,500.944798609578,85,534.819930622601,25,,,,,891.690954680285,1,660.708567562468,1
498.944698609578,92,501.885632131967,84,535.586416773298,24,,,,,891.690954680285,0,660.708567562468,0
499.586516773298,93,501.944798609578,85,535.819930622601,25,,,,,894.315311770793,1,660.798355302236,1
499.944698609578,92,502.885632131967,84,536.461341586004,26,,,,,894.315311770793,0,661.708567562468,0
500.280247905015,93,502.944798609578,85,536.586416773298,25,,,,,895.866292387114,1,661.708567562468,1
500.586516773298,94,503.885632131967,84,537.586416773298,24,,,,,895.866292387114,0,662.708567562468,0
500.944698609578,93,503.944798609578,85,538.21826130766,25,,,,,897.265288950637,1,662.708567562468,1
501.586516773298,94,504.885632131967,84,538.586416773298,24,,,,,897.265288950637,0,663.708567562468,0
501.944698609578,93,504.944798609578,85,539.21826130766,25,,,,,900.017595620947,1,663.781104886621,1
502.586516773298,94,505.389867066759,86,539.586416773298,24,,,,,900.017595620947,0,664.708567562468,0
502.944698609578,93,505.885632131967,85,540.586416773298,23,,,,,901.529739908413,1,665.270611653527,1
503.586516773298,94,505.944798609578,86,541.586416773298,22,,,,,901.529739908413,0,665.708567562468,0
503.944698609578,93,506.885632131967,85,542.505436820729,23,,,,,902.132031247258,1,666.407544595791,1
504.586516773298,94,506.944798609578,86,542.586416773298,22,,,,,902.529739908413,0,666.708567562468,0
504.944698609578,93,507.885632131967,85,543.505436820729,23,,,,,908.12278818648,1,667.407544595791,1
505.521693429796,94,507.944798609578,86,543.586416773298,22,,,,,908.12278818648,0,667.708567562468,0
505.586516773298,95,508.885632131967,85,544.505436820729,23,,,,,908.292292969649,1,668.407544595791,1
505.944698609578,94,508.944798609578,86,544.586416773298,22,,,,,908.446206212206,2,668.708567562468,0
506.005680791337,95,509.714557613905,87,545.586416773298,21,,,,,909.12278818648,1,670.680427221585,1
506.586516773298,96,509.885632131967,86,546.401038860224,22,,,,,909.184365628362,2,670.680427221585,0
506.944698609578,95,509.944798609578,87,546.586416773298,21,,,,,910.12278818648,1,671.69152812044,1
507.586516773298,96,510.885632131967,86,546.666183658564,22,,,,,910.335881240819,2,671.69152812044,0
507.944698609578,95,510.944798609578,87,546.897146492643,23,,,,,910.694140645808,3,672.918736225705,1
508.586516773298,96,511.885632131967,86,547.586416773298,22,,,,,911.12278818648,2,672.918736225705,0
508.944698609578,95,511.944798609578,87,547.666183658564,23,,,,,911.335881240819,3,673.112053218747,1
509.586516773298,96,512.885632131967,86,548.586416773298,22,,,,,912.12278818648,2,673.918736225705,0
509.944698609578,95,512.944798609578,87,548.666183658564,23,,,,,912.335881240819,3,675.063295404563,1
510.586516773298,96,513.885632131967,86,549.586416773298,22,,,,,913.12278818648,2,675.063295404563,0
510.944698609578,95,513.944798609578,87,549.666183658564,23,,,,,914.12278818648,1,675.667639126984,1
511.586516773298,96,514.885632131967,86,550.586416773298,22,,,,,915.12278818648,0,676.063295404563,0
511.944698609578,95,514.944798609578,87,551.586416773298,21,,,,,915.52091298365,1,676.77817991214,1
512.586516773298,96,515.885632131967,86,551.85354402144,22,,,,,916.12278818648,0,677.063295404563,0
512.944698609578,95,515.944798609578,87,552.156406754384,23,,,,,916.52091298365,1,677.77817991214,1
513.586516773298,96,516.154367489285,88,552.586416773298,22,,,,,917.12278818648,0,678.063295404563,0
513.944698609578,95,516.885632131967,87,553.156406754384,23,,,,,917.52091298365,1,678.77817991214,1
514.586516773298,96,516.944798609578,88,553.586416773298,22,,,,,918.12278818648,0,679.063295404563,0
514.944698609578,95,517.885632131967,87,554.586416773298,21,,,,,918.52091298365,1,680.778349737681,1
515.586516773298,96,517.944798609578,88,554.612062084392,22,,,,,919.12278818648,0,680.778349737681,0
515.944698609578,95,518.700379923617,89,554.697504024648,23,,,,,919.52091298365,1,686.931943992836,1
516.586516773298,96,518.885632131967,88,555.586416773298,22,,,,,920.12278818648,0,686.931943992836,0
516.944698609578,95,518.944798609578,89,555.697504024648,23,,,,,920.937056428794,1,689.752197776807,1
